datetime,latitude,longitude,speed,course
2018-08-28T11:26:02Z,50.8178966,-1.3091030666667,0,0
2018-08-28T11:26:03Z,50.81788235,-1.3091537,0,0
2018-08-28T11:26:04Z,50.817876766667,-1.30914415,0,0
2018-08-28T11:26:05Z,50.8178468,-1.3091870666667,0,0
2018-08-28T11:26:06Z,50.817837083333,-1.3091962,2.2224,182.9
2018-08-28T11:26:07Z,50.817827866667,-1.3092019,0,0
2018-08-28T11:26:08Z,50.817823583333,-1.3091977,2.4076,182.7
2018-08-28T11:26:09Z,50.817828116667,-1.3091815333333,2.5928,165.7
2018-08-28T11:26:10Z,50.817829333333,-1.3091706333333,2.9632,49.4
2018-08-28T11:26:11Z,50.8178349,-1.3091609833333,0,0
2018-08-28T11:26:12Z,50.817836866667,-1.30915915,0,0
2018-08-28T11:26:13Z,50.8178427,-1.30915965,0,0
2018-08-28T11:26:14Z,50.81784575,-1.3091543666667,0,0
2018-08-28T11:26:15Z,50.8178445,-1.3091506,0,0
2018-08-28T11:26:16Z,50.817840816667,-1.3091515166667,0,0
2018-08-28T11:26:17Z,50.817837583333,-1.3091501833333,0,0
2018-08-28T11:26:18Z,50.817839516667,-1.3091495833333,0,0
2018-08-28T11:26:19Z,50.817843033333,-1.3091489166667,0,0
2018-08-28T11:26:20Z,50.817843033333,-1.3091489166667,0,0
2018-08-28T11:26:21Z,50.817842866667,-1.30914825,0,0
2018-08-28T11:26:23Z,50.817842233333,-1.3091514333333,0,0
2018-08-28T11:26:24Z,50.817842783333,-1.3091515166667,0,0
2018-08-28T11:26:25Z,50.817841783333,-1.3091530333333,0,0
2018-08-28T11:26:26Z,50.817841783333,-1.3091530333333,0,0
2018-08-28T11:26:27Z,50.81784005,-1.3091531166667,0,0
2018-08-28T11:26:28Z,50.81784555,-1.30914255,0,0
2018-08-28T11:26:29Z,50.817846266667,-1.30913785,0,0
2018-08-28T11:26:30Z,50.817849316667,-1.3091303166667,0,0
2018-08-28T11:26:31Z,50.817850866667,-1.3091308166667,0,0
2018-08-28T11:26:32Z,50.81784965,-1.3091319,0,0
2018-08-28T11:26:33Z,50.817853516667,-1.3091324166667,0,0
2018-08-28T11:26:34Z,50.817859416667,-1.30913215,0,0
2018-08-28T11:26:35Z,50.817862566667,-1.3091324166667,0,0
2018-08-28T11:26:36Z,50.8178663,-1.3091283,0,0
2018-08-28T11:26:37Z,50.81787015,-1.3091226833333,0,0
2018-08-28T11:26:38Z,50.817873466667,-1.3091167333333,0,0
2018-08-28T11:26:39Z,50.817877866667,-1.3091102,0,0
2018-08-28T11:26:40Z,50.817877866667,-1.3091102,0,0
2018-08-28T11:26:41Z,50.8178826,-1.3091081,0,0
2018-08-28T11:26:42Z,50.817878616667,-1.3091071833333,0,0
2018-08-28T11:26:43Z,50.817880116667,-1.30910575,0,0
2018-08-28T11:26:44Z,50.817880116667,-1.30910575,0,0
2018-08-28T11:26:45Z,50.81787115,-1.3091100333333,0,0
2018-08-28T11:26:46Z,50.817867716667,-1.309119,0,0
2018-08-28T11:26:47Z,50.817866716667,-1.30911925,0,0
2018-08-28T11:26:48Z,50.81786675,-1.3091204166667,0,0
2018-08-28T11:26:50Z,50.817865,-1.30912495,0,0
2018-08-28T11:26:51Z,50.817865,-1.30912495,2.5928,49.4
2018-08-28T11:26:52Z,50.817860633333,-1.3091271333333,0,0
2018-08-28T11:26:53Z,50.817863016667,-1.30912545,0,0
2018-08-28T11:26:54Z,50.817859833333,-1.3091234333333,0,0
2018-08-28T11:26:55Z,50.817858366667,-1.30911975,0,0
2018-08-28T11:26:56Z,50.8178574,-1.3091238666667,0,0
2018-08-28T11:26:57Z,50.817858866667,-1.3091234333333,0,0
2018-08-28T11:26:58Z,50.817859166667,-1.30912395,0,0
2018-08-28T11:26:59Z,50.817855483333,-1.3091253666667,0,0
2018-08-28T11:27:00Z,50.81785535,-1.3091241166667,0,0
2018-08-28T11:27:01Z,50.81785385,-1.3091234333333,0,0
2018-08-28T11:27:02Z,50.8178559,-1.3091215166667,0,0
2018-08-28T11:27:03Z,50.817856366667,-1.3091195,0,0
2018-08-28T11:27:04Z,50.81785645,-1.3091174833333,0,0
2018-08-28T11:27:05Z,50.817857583333,-1.3091152333333,0,0
2018-08-28T11:27:06Z,50.817857583333,-1.3091152333333,0,0
2018-08-28T11:27:07Z,50.8178562,-1.3091205833333,0,0
2018-08-28T11:27:08Z,50.81785455,-1.30912235,0,0
2018-08-28T11:27:09Z,50.81785515,-1.3091198333333,0,0
2018-08-28T11:27:10Z,50.81785515,-1.3091198333333,0,0
2018-08-28T11:27:12Z,50.817847683333,-1.3091198333333,0,0
2018-08-28T11:27:13Z,50.817846183333,-1.3091172333333,0,0
2018-08-28T11:27:14Z,50.817849283333,-1.30911875,0,0
2018-08-28T11:27:15Z,50.817851166667,-1.3091196666667,0,0
2018-08-28T11:27:16Z,50.817851166667,-1.3091196666667,0,0
2018-08-28T11:27:17Z,50.817852833333,-1.3091232666667,0,0
2018-08-28T11:27:18Z,50.817856116667,-1.3091299,2.4076,48.8
2018-08-28T11:27:19Z,50.8178499,-1.3091325833333,0,0
2018-08-28T11:27:20Z,50.81784245,-1.3091360166667,2.2224,48.9
2018-08-28T11:27:21Z,50.817840133333,-1.3091364333333,0,0
2018-08-28T11:27:22Z,50.8178334,-1.3091356,2.5928,50.0
2018-08-28T11:27:23Z,50.817834783333,-1.3091379333333,0,0
2018-08-28T11:27:24Z,50.817832633333,-1.3091427166667,0,0
2018-08-28T11:27:25Z,50.81783155,-1.309149,2.0372,49.6
2018-08-28T11:27:26Z,50.817832466667,-1.3091496833333,0,0
2018-08-28T11:27:27Z,50.81782995,-1.3091537,0,0
2018-08-28T11:27:28Z,50.817833516667,-1.3091535333333,0,0
2018-08-28T11:27:29Z,50.817834616667,-1.3091551166667,0,0
2018-08-28T11:27:30Z,50.8178339,-1.3091557166667,0,0
2018-08-28T11:27:31Z,50.817828316667,-1.30915605,0,0
2018-08-28T11:27:32Z,50.8178253,-1.3091546166667,0,0
2018-08-28T11:27:33Z,50.817823383333,-1.3091537833333,0,0
2018-08-28T11:27:34Z,50.817823133333,-1.3091582166667,0,0
2018-08-28T11:27:36Z,50.817820866667,-1.3091613333333,0,0
2018-08-28T11:27:37Z,50.817820866667,-1.3091638333333,0,0
2018-08-28T11:27:38Z,50.817821033333,-1.30916275,0,0
2018-08-28T11:27:39Z,50.8178209,-1.3091633333333,0,0
2018-08-28T11:27:40Z,50.8178217,-1.3091624166667,0,0
2018-08-28T11:27:41Z,50.81782175,-1.3091635,0,0
2018-08-28T11:27:42Z,50.817821916667,-1.3091623333333,0,0
2018-08-28T11:27:43Z,50.817822533333,-1.3091616666667,0,0
2018-08-28T11:27:44Z,50.817822533333,-1.3091616666667,0,0
2018-08-28T11:27:45Z,50.817828866667,-1.3091530333333,0,0
2018-08-28T11:27:46Z,50.817830966667,-1.3091457333333,0,0
2018-08-28T11:27:47Z,50.8178261,-1.3091387833333,2.778,125.3
2018-08-28T11:27:48Z,50.817823966667,-1.3091295666667,2.4076,125.5
2018-08-28T11:27:49Z,50.817825183333,-1.3091265333333,0,0
