,datetime,latitude,longitude,speed,course
2859,2018-08-29 14:01:00,50.8188323,-1.3120872833333002,0.0,0.0
2860,2018-08-29 14:01:01,50.81881998333299,-1.3120935666667,3.7039999999999997,200.9
2861,2018-08-29 14:01:02,50.818815116667004,-1.3120943166666998,0.0,0.0
2862,2018-08-29 14:01:03,50.818811316667,-1.3120886999999999,2.2224,200.7
2863,2018-08-29 14:01:04,50.81880775,-1.3120839333333,0.0,0.0
2864,2018-08-29 14:01:05,50.818802966667,-1.3120831666666999,1.8519999999999999,201.2
2865,2018-08-29 14:01:06,50.8188,-1.3120856,0.0,0.0
2866,2018-08-29 14:01:07,50.818794416667004,-1.3120886166666998,2.778,199.9
2867,2018-08-29 14:01:08,50.8187925,-1.3120943166666998,0.0,0.0
2868,2018-08-29 14:01:09,50.818790566667005,-1.3120985166666999,2.2224,200.2
2869,2018-08-29 14:01:10,50.818790733332996,-1.3121059666666999,0.0,0.0
2870,2018-08-29 14:01:11,50.818788966667,-1.3121106666667,0.0,0.0
2871,2018-08-29 14:01:12,50.818786966667005,-1.3121149333333,0.0,0.0
2872,2018-08-29 14:01:13,50.818784783332994,-1.3121162,0.0,0.0
2873,2018-08-29 14:01:14,50.8187847,-1.3121209833333,0.0,0.0
2874,2018-08-29 14:01:15,50.818783433332996,-1.3121264166667,0.0,0.0
2875,2018-08-29 14:01:16,50.818783183333,-1.3121277666667,0.0,0.0
2876,2018-08-29 14:01:17,50.818782733332995,-1.3121287666666999,0.0,0.0
2877,2018-08-29 14:01:18,50.818779466667,-1.31212315,0.0,0.0
2878,2018-08-29 14:01:19,50.818777483332994,-1.31212165,0.0,0.0
2879,2018-08-29 14:01:20,50.81877585,-1.3121182166667,0.0,0.0
2880,2018-08-29 14:01:21,50.818773799999995,-1.3121186333333001,0.0,0.0
2881,2018-08-29 14:01:22,50.818771783333,-1.3121191333333,0.0,0.0
2882,2018-08-29 14:01:23,50.818768766667006,-1.3121171166667,0.0,0.0
2883,2018-08-29 14:01:24,50.818768433333,-1.3121101666666999,0.0,0.0
2884,2018-08-29 14:01:25,50.818767383333,-1.3121042166666999,2.5928,200.0
2885,2018-08-29 14:01:26,50.81876945,-1.3120989333333,1.8519999999999999,200.6
2886,2018-08-29 14:01:28,50.818773333333,-1.3120849333333,2.0372,199.9
2887,2018-08-29 14:01:29,50.8187736,-1.3120800666666999,0.0,0.0
2888,2018-08-29 14:01:30,50.81877665,-1.31207395,2.2224,199.7
2889,2018-08-29 14:01:31,50.818781933333,-1.3120665,2.5928,200.7
2890,2018-08-29 14:01:32,50.818789266667004,-1.3120614666666999,3.1484,27.5
2891,2018-08-29 14:01:33,50.818796733332995,-1.31205485,2.4076,27.7
2892,2018-08-29 14:01:34,50.8188026,-1.31204805,2.9632,35.4
2893,2018-08-29 14:01:35,50.81880775,-1.3120369833333,3.8892,61.6
2894,2018-08-29 14:01:36,50.818814666667,-1.3120261833333,3.5188,26.2
2895,2018-08-29 14:01:37,50.818822583332995,-1.3120178,3.8892,41.0
2896,2018-08-29 14:01:38,50.81883055,-1.3120104166667,3.5188,27.8
2897,2018-08-29 14:01:39,50.818838966667,-1.31199985,5.0004,32.5
2898,2018-08-29 14:01:40,50.81884765,-1.31199165,4.4448,29.7
2899,2018-08-29 14:01:41,50.818855400000004,-1.31198695,3.5188,9.2
2900,2018-08-29 14:01:42,50.81885955,-1.3119717,3.1484,49.8
2901,2018-08-29 14:01:43,50.8188632,-1.3119642333333001,2.2224,50.2
2902,2018-08-29 14:01:44,50.818868516667,-1.3119623,2.2224,50.0
2903,2018-08-29 14:01:45,50.818875683333,-1.3119587833333,2.2224,50.2
2904,2018-08-29 14:01:46,50.8188829,-1.31195685,2.778,30.0
2905,2018-08-29 14:01:47,50.818887833332994,-1.3119499833333002,2.778,41.1
2906,2018-08-29 14:01:48,50.818894083333,-1.3119430333333,2.9632,41.2
2907,2018-08-29 14:01:49,50.818900116667,-1.3119331333333,3.8892,41.6
2908,2018-08-29 14:01:50,50.818906983332994,-1.3119296999999999,3.1484,24.8
2909,2018-08-29 14:01:51,50.81891315,-1.3119217333333,3.5188,35.2
2910,2018-08-29 14:01:53,50.818925266667,-1.3118990166667,2.9632,35.4
2911,2018-08-29 14:01:54,50.81893105,-1.3118912333333002,2.9632,35.2
2912,2018-08-29 14:01:55,50.81893645,-1.31188235,3.3336,45.7
2913,2018-08-29 14:01:56,50.81894245,-1.3118743,3.1484,36.5
2914,2018-08-29 14:01:57,50.8189494,-1.3118677666667,3.1484,26.6
2915,2018-08-29 14:01:58,50.818956283332994,-1.3118622333333,2.778,17.0
2916,2018-08-29 14:01:59,50.81896395,-1.3118598,3.3336,3.8
2917,2018-08-29 14:02:00,50.8189717,-1.3118557666667,2.778,32.1
2918,2018-08-29 14:02:01,50.818977816667,-1.3118482333333001,2.5928,32.0
2919,2018-08-29 14:02:02,50.818982133332995,-1.3118423666666998,1.8519999999999999,32.7
2920,2018-08-29 14:02:03,50.81898695,-1.31183825,2.5928,32.0
2921,2018-08-29 14:02:04,50.818992066667,-1.3118312166666999,2.5928,48.4
2922,2018-08-29 14:02:05,50.818995966667,-1.3118239999999999,1.8519999999999999,47.4
2923,2018-08-29 14:02:06,50.818998933333,-1.31181705,2.2224,47.9
2924,2018-08-29 14:02:07,50.819002916667,-1.3118101666667,2.778,40.1
2925,2018-08-29 14:02:08,50.81900895,-1.3118007,3.1484,55.8
2926,2018-08-29 14:02:09,50.81901243333299,-1.3117898000000001,3.3336,61.7
2927,2018-08-29 14:02:10,50.819016283333,-1.3117763166667,3.7039999999999997,66.9
2928,2018-08-29 14:02:11,50.819020016667004,-1.3117619833333,3.3336,64.3
2929,2018-08-29 14:02:12,50.819025433332996,-1.31175,3.7039999999999997,54.9
2930,2018-08-29 14:02:14,50.819031716667006,-1.3117412833333,0.0,0.0
2931,2018-08-29 14:02:15,50.81903398333299,-1.3117380833333,0.0,0.0
2932,2018-08-29 14:02:16,50.81903675,-1.3117363333333,0.0,0.0
2933,2018-08-29 14:02:17,50.819040183332994,-1.31173205,1.8519999999999999,55.8
2934,2018-08-29 14:02:18,50.819043783332994,-1.3117282,1.8519999999999999,54.5
2935,2018-08-29 14:02:19,50.819047683333,-1.31172745,0.0,0.0
2936,2018-08-29 14:02:20,50.81904995,-1.3117268666667,0.0,0.0
2937,2018-08-29 14:02:21,50.819051033333,-1.3117252666666999,0.0,0.0
2938,2018-08-29 14:02:22,50.8190528,-1.31171915,2.0372,54.1
2939,2018-08-29 14:02:23,50.81905485,-1.31171345,0.0,0.0
2940,2018-08-29 14:02:24,50.81905648333299,-1.3117100166667,0.0,0.0
2941,2018-08-29 14:02:25,50.81905845,-1.3117078333333,0.0,0.0
2942,2018-08-29 14:02:26,50.819061133332994,-1.3117033833333,0.0,0.0
2943,2018-08-29 14:02:27,50.819064066667,-1.3117006166667,0.0,0.0
2944,2018-08-29 14:02:28,50.819066,-1.3117003666667,0.0,0.0
2945,2018-08-29 14:02:29,50.819072399999996,-1.3117001166667,2.4076,54.9
2946,2018-08-29 14:02:30,50.819071183332994,-1.3116934166667,0.0,0.0
2947,2018-08-29 14:02:31,50.8190722,-1.3116888,1.8519999999999999,54.9
2948,2018-08-29 14:02:32,50.81907345,-1.31168135,0.0,0.0
2949,2018-08-29 14:02:33,50.8190771,-1.3116762333333,0.0,0.0
2950,2018-08-29 14:02:34,50.81907956666701,-1.3116723833333002,0.0,0.0
2951,2018-08-29 14:02:35,50.81908125,-1.3116682666667,0.0,0.0
2952,2018-08-29 14:02:36,50.819082716667005,-1.3116644166667,0.0,0.0
2953,2018-08-29 14:02:37,50.8190849,-1.3116578833333001,1.8519999999999999,54.9
2954,2018-08-29 14:02:38,50.81908855,-1.3116508333333001,2.2224,54.8
2955,2018-08-29 14:02:39,50.819091266667,-1.3116451333333001,0.0,0.0
2956,2018-08-29 14:02:40,50.8190934,-1.3116431166667,0.0,0.0
2957,2018-08-29 14:02:41,50.819094066667006,-1.3116417833333,0.0,0.0
2958,2018-08-29 14:02:42,50.819093983333,-1.31163885,0.0,0.0
2959,2018-08-29 14:02:43,50.81909215,-1.3116386833333,0.0,0.0
2960,2018-08-29 14:02:45,50.81908595,-1.3116402666667,0.0,0.0
2961,2018-08-29 14:02:46,50.819084766667004,-1.3116386,0.0,0.0
2962,2018-08-29 14:02:47,50.819085783332994,-1.3116370833333,0.0,0.0
2963,2018-08-29 14:02:48,50.8190864,-1.31163365,0.0,0.0
2964,2018-08-29 14:02:49,50.819088366667,-1.3116285333333,0.0,0.0
2965,2018-08-29 14:02:50,50.81909135,-1.3116213333333,2.2224,55.5
2966,2018-08-29 14:02:51,50.819092100000006,-1.3116125333333,0.0,0.0
2967,2018-08-29 14:02:52,50.819093066667,-1.3116039833333,0.0,0.0
