Unix time (s) ; acc_z (m.s^-2) ; speed_z (m.s^-1) ; pos_z (m)
1535463213.79 ; 0.0629107101305 ; -0.005162585055 ; 0.0241148672147
1535463214.36 ; 0.0662858097762 ; 0.0103909013516 ; 0.02132106776
1535463214.92 ; -0.0686786618889 ; 0.00323930988855 ; 0.0209620519216
1535463215.48 ; -0.0466153802997 ; -0.00972860668046 ; 0.0159475095525
1535463216.04 ; -0.184157840655 ; -0.0248773998528 ; 0.00517898040238
1535463216.61 ; 0.246911078276 ; -0.00240959246879 ; -0.00207930888363
1535463217.17 ; -0.0250007769155 ; 0.0200002319187 ; 0.00238991765758
1535463217.73 ; 0.152463928684 ; 0.0186160751009 ; 0.0110420379813
1535463218.29 ; -0.0298500504624 ; 0.0177000781381 ; 0.0177130514105
1535463218.86 ; 0.109934973195 ; 0.0134077361513 ; 0.0220515260171
1535463219.42 ; 0.489128030269 ; 0.0606293071515 ; 0.0357280564721
1535463219.98 ; -0.502357663799 ; 0.0189695219233 ; 0.0484288894193
1535463220.54 ; 0.0154718474612 ; -0.0393206687621 ; 0.0355877857191
1535463221.11 ; 0.465074682946 ; 0.031942820022 ; 0.0279273634346
1535463221.67 ; -0.358061282846 ; 0.0206798450366 ; 0.035605910647
1535463222.23 ; -0.0659182386821 ; -0.0328532485006 ; 0.0268185620263
1535463222.79 ; 0.0569785614826 ; -0.0117891523496 ; 0.0118860538618
1535463223.36 ; -0.0900633091813 ; -0.00703131263171 ; 0.00549414049789
1535463223.92 ; 0.399812851473 ; 0.0266955564211 ; 0.00918730638973
1535463224.48 ; -0.234305939738 ; 0.0244136342911 ; 0.0196339116367
1535463225.04 ; 0.283516441511 ; 0.0127512238013 ; 0.0250718445142
1535463225.61 ; -0.488470356279 ; -0.0149633700448 ; 0.0203747495666
1535463226.17 ; 0.613746473274 ; 0.0067564526893 ; 0.0150555261244
1535463226.73 ; -0.607678775504 ; 0.00282098237249 ; 0.0147909231727
1535463227.29 ; 0.614884619416 ; 0.00161585127214 ; 0.0133656151722
1535463227.86 ; -0.134949933151 ; 0.045531616667 ; 0.0221879849925
1535463228.42 ; 0.019738511071 ; 0.00437663374751 ; 0.0301866932693
1535463228.98 ; 0.0145609271317 ; 0.00467436438229 ; 0.0272768487655
1535463229.54 ; 0.00969783861931 ; 0.00383229977755 ; 0.0247243857319
1535463230.11 ; 0.161194490346 ; 0.0172980730102 ; 0.025555926366
1535463230.67 ; -0.0625809228148 ; 0.0150107837498 ; 0.0288687785652
1535463231.23 ; 0.152072976008 ; 0.013393282541 ; 0.0307143661366
1535463231.79 ; 0.245130071035 ; 0.041700350729 ; 0.0385072295904
1535463232.36 ; -0.73489127268 ; -0.0320137696788 ; 0.0343595898023
1535463232.92 ; 1.01748223905 ; 0.0158208941846 ; 0.0248378940853
1535463233.48 ; -0.639265017837 ; 0.04073080455 ; 0.0339522910383
1535463234.04 ; 0.651037159004 ; 0.0146805183538 ; 0.0412799606303
1535463234.61 ; 0.0178733053916 ; 0.0676022939283 ; 0.0536845190508
1535463235.17 ; 0.069947912497 ; 0.0307670440182 ; 0.0677915919325
1535463235.73 ; -0.294034898576 ; -0.0107517612522 ; 0.0611839161082
1535463236.29 ; 0.629963616691 ; 0.0279086226866 ; 0.0550076373014
1535463236.86 ; -0.437405087196 ; 0.0273545936356 ; 0.0587915529245
1535463237.42 ; 0.108397328767 ; -0.021725128998 ; 0.050312317332
1535463237.98 ; -0.14002189356 ; -0.0102064334465 ; 0.0344431710054
1535463238.54 ; 0.211606161746 ; 0.003308664478 ; 0.0270860299801
1535463239.11 ; 0.47730012682 ; 0.0656855532396 ; 0.038741635695
1535463239.67 ; -0.889468644998 ; -0.0167443858081 ; 0.0437549178891
1535463240.23 ; 0.368608423208 ; -0.0544103691703 ; 0.0197861296378
1535463240.79 ; -0.346986641918 ; -0.016109805292 ; -3.92551529524e-05
1535463241.36 ; -0.387584005385 ; -0.0742340943614 ; -0.0212064986925
1535463241.92 ; 0.827367216978 ; 0.0164835799332 ; -0.0312069001031
1535463242.48 ; -0.343055521986 ; 0.0508973046886 ; -0.0102138572794
1535463243.04 ; -0.313174069727 ; -0.044553565591 ; -0.00702478681809
1535463243.61 ; 0.00439020184058 ; -0.0437988540568 ; -0.0265609993094
1535463244.17 ; -0.23253841034 ; -0.0359877510389 ; -0.0408334858692
1535463244.73 ; 0.727067191932 ; 0.0343646627999 ; -0.0344083039428
1535463245.29 ; -0.614835777101 ; 0.0219763017808 ; -0.0154690256546
1535463245.86 ; -0.205079179573 ; -0.0695387261778 ; -0.0240378821388
1535463246.42 ; 0.0694530981361 ; -0.0358941594444 ; -0.0447416992711
1535463246.98 ; 0.403000581819 ; 0.0323260855078 ; -0.0381209841115
1535463247.54 ; -0.171915117823 ; 0.0324389262147 ; -0.0165886761079
1535463248.11 ; 0.174269805109 ; 0.0110337206947 ; -0.00363530175916
1535463248.67 ; -0.53232459431 ; -0.0298887194142 ; -0.00744842546912
1535463249.23 ; 0.168436707 ; -0.0440764271131 ; -0.0235421101405
1535463249.79 ; -0.638890865395 ; -0.0587954811628 ; -0.0437280782145
1535463250.36 ; 0.637641157264 ; -0.0197156511766 ; -0.0548406906543
1535463250.92 ; -0.608238529145 ; -0.0038154854812 ; -0.0512154893403
1535463251.48 ; -0.120288355405 ; -0.0695689079957 ; -0.0598784584646
1535463252.04 ; 0.413581382626 ; 0.00430566460439 ; -0.0651942758747
1535463252.61 ; 0.2272150557 ; 0.0615082834612 ; -0.0389038310468
1535463253.17 ; -0.251608959082 ; 0.0182159267363 ; -0.0137352656698
1535463253.73 ; -0.58427096007 ; -0.0722896743041 ; -0.0241192508912
1535463254.29 ; 0.514992739044 ; -0.0305911958689 ; -0.0442113540484
1535463254.86 ; 0.416231212465 ; 0.0771022198831 ; -0.0259421434234
1535463255.42 ; -0.665379810282 ; 0.00234368263304 ; -0.00299881666184
1535463255.98 ; 0.258111530863 ; -0.0373987495131 ; -0.010714738733
1535463256.54 ; -0.309219312127 ; -0.0172574520182 ; -0.0217385889576
1535463257.11 ; 0.48768523257 ; 0.0109782208984 ; -0.0195871437981
1535463257.67 ; -0.18843099363 ; 0.0317135881283 ; -0.00631704941092
1535463258.23 ; -0.559616296783 ; -0.0595563647756 ; -0.0117896843655
1535463258.79 ; 0.101625216711 ; -0.0627871838427 ; -0.0384979366495
1535463259.35 ; 0.302547163989 ; 0.0169610876066 ; -0.0428218183779
1535463259.92 ; 0.142347306192 ; 0.0473609260247 ; -0.0206099645667
1535463260.48 ; -0.189782330604 ; 0.0113400680912 ; -0.00341731568145
1535463261.04 ; 0.244413358553 ; 0.00890152743753 ; 0.00189621811582
1535463261.6 ; -0.590108415878 ; -0.0294406368767 ; -0.00323350878145
1535463262.17 ; 0.593367751392 ; -0.00950799431834 ; -0.011822835598
1535463262.73 ; 0.215432614929 ; 0.0726528746853 ; 0.00494666632418
1535463263.29 ; -0.868168617536 ; -0.0369745078566 ; 0.0124840839707
1535463263.85 ; 0.212531753691 ; -0.0737890464089 ; -0.0155560674962
1535463264.42 ; 0.343357413262 ; 0.0275167806324 ; -0.0238081438902
1535463264.98 ; -0.0107701067455 ; 0.0403512100668 ; -0.00393412592301
1535463265.54 ; 0.210754420453 ; 0.0321983685526 ; 0.0137248575119
1535463266.1 ; -0.389927120826 ; -0.00606414564491 ; 0.0175624054236
1535463266.67 ; -0.271755012515 ; -0.0640526357736 ; -0.00179789969079
1535463267.23 ; 0.922504235485 ; 0.0396552319799 ; -0.00721623856563
1535463267.79 ; -0.208482020836 ; 0.0801544466966 ; 0.022065373549
1535463268.35 ; -0.32273433591 ; -0.0230821391362 ; 0.0317637988675
1535463268.92 ; -0.0104745774551 ; -0.0389317067396 ; 0.011935651449
1535463269.48 ; 0.170655146292 ; 0.00203903078816 ; 0.00130003643706
1535463270.04 ; 0.405852842834 ; 0.0547258576826 ; 0.0143872791705
1535463270.6 ; -0.716461800622 ; -0.0108765510925 ; 0.0222661972096
1535463271.17 ; 0.0747460466346 ; -0.0637845330036 ; 0.00105700677396
1535463271.73 ; 0.216195553014 ; 0.00601339689234 ; -0.0126588406193
1535463272.29 ; 0.367153929458 ; 0.0566915324736 ; 0.00414691072004
1535463272.85 ; -0.101698777486 ; 0.0437828490636 ; 0.0270037334386
1535463273.42 ; -0.490870376641 ; -0.0409571914516 ; 0.0231653522453
1535463273.98 ; 0.0489315947295 ; -0.0550831218516 ; -0.00320442532186
1535463274.54 ; 0.480089936106 ; 0.031233319463 ; -0.00825999312895
1535463275.1 ; -0.228026344406 ; 0.0340413170016 ; 0.00841492898
1535463275.67 ; -0.0107834163793 ; -0.011040474335 ; 0.0124030622429
1535463276.23 ; -0.706136514239 ; -0.0708888661895 ; -0.00886557961654
1535463276.79 ; 1.52885616265 ; 0.0534981546151 ; -0.011463815289
1535463277.35 ; -1.27367250763 ; 0.0417553340959 ; 0.0127710621521
1535463277.92 ; 0.570426041616 ; -0.0520087038741 ; 0.00823949871952
1535463278.48 ; -0.960272883661 ; -0.0538831987412 ; -0.017951366267
1535463279.04 ; 0.442596926163 ; -0.0664917267503 ; -0.0431714960208
1535463279.6 ; 0.509411596256 ; 0.067084015024 ; -0.0358374335916
1535463280.17 ; -0.0711678171825 ; 0.0634453169042 ; 0.000727259790677
1535463280.73 ; -0.319869562811 ; -0.0155103364853 ; 0.0118405108608
1535463281.29 ; -0.0460153011139 ; -0.0394705968822 ; -0.00301860507738
1535463281.85 ; 0.0895437400152 ; -0.00907619036795 ; -0.0138933343727
1535463282.42 ; -0.152932165226 ; -0.00896787022181 ; -0.0158067191134
1535463282.98 ; -0.0977277057732 ; -0.0264879856382 ; -0.0214819961561
1535463283.54 ; -0.54827824129 ; -0.0693899217661 ; -0.0403721336483
1535463284.1 ; 0.813472062428 ; 0.00173114593262 ; -0.0495004594744
1535463284.67 ; 0.118260830465 ; 0.0879246748574 ; -0.0202378610076
1535463285.23 ; -0.478932272869 ; -0.00450364788832 ; 0.00268629748782
1535463285.79 ; -0.842127199734 ; -0.125346341984 ; -0.0281939781816
1535463286.35 ; 1.08335703461 ; -0.0191674975539 ; -0.0573643936724
1535463286.92 ; 0.0167404398809 ; 0.0967414752663 ; -0.0296228768699
1535463287.48 ; -0.327604623442 ; 0.00310462942385 ; -0.00128509344368
1535463288.04 ; -0.396324224852 ; -0.0668315257077 ; -0.0160064783628
1535463288.6 ; 0.562234426336 ; -0.00672353555626 ; -0.0305777098811
1535463289.17 ; -0.192026550977 ; 0.0324645152511 ; -0.019448607813
1535463289.73 ; 0.384418199542 ; 0.0288577710841 ; -0.00183512173515
1535463290.29 ; -0.681302088626 ; -0.0182124750514 ; 0.000965621623592
1535463290.85 ; 0.0508959705789 ; -0.0651693945769 ; -0.0187372783483
1535463291.42 ; 0.861796113908 ; 0.0638390313607 ; -0.0159261925904
1535463291.98 ; -0.737518015729 ; 0.0329304969677 ; 0.00940804077067
1535463292.54 ; -0.0666661662821 ; -0.0644123670218 ; 0.00046177091615
1535463293.1 ; -0.264666622069 ; -0.0525323557944 ; -0.0270233319465
1535463293.67 ; 0.402702000806 ; -0.00457038537074 ; -0.0359024671281
1535463294.23 ; 0.547848625774 ; 0.0875870333888 ; -0.010462487436
1535463294.79 ; -0.742820577743 ; 0.0109173517038 ; 0.0143678538759
1535463295.35 ; -0.120699385905 ; -0.0773128597957 ; -0.00358765521529
1535463295.92 ; 0.216513720495 ; -0.016788663983 ; -0.0250440094633
1535463296.48 ; 1.17081107054 ; 0.124460902263 ; 0.00436478516982
1535463297.04 ; -1.93056490333 ; -0.0297375392114 ; 0.0258373563963
1535463297.6 ; 0.31145243343 ; -0.161700768548 ; -0.023336177078
1535463298.17 ; 1.16127996768 ; 0.0841637832526 ; -0.0376189366542
1535463298.73 ; -0.893221845041 ; 0.0531840528096 ; 0.000840516280388
1535463299.29 ; 0.164835064695 ; -0.0505565643318 ; 0.00131623270661
1535463299.85 ; 0.0382212448675 ; 0.00218375996213 ; -0.0102401694461
1535463300.42 ; 0.00989277789596 ; 0.00523846623049 ; -0.00679394557437
1535463300.98 ; 0.161045900652 ; 0.0177709433123 ; -0.000269030957227
1535463301.54 ; 0.0300746931009 ; 0.0238407857404 ; 0.00952832917591
1535463302.1 ; -0.191633361623 ; -0.00719890128466 ; 0.0118406399343
1535463302.67 ; -0.161293375511 ; -0.0354850428428 ; -0.000136404231377
1535463303.23 ; 0.767853977371 ; 0.0450347082982 ; 0.00212445390835
1535463303.79 ; -0.797788389279 ; 0.0122052742223 ; 0.015185731905
1535463304.35 ; -0.0548687787078 ; -0.0758647966028 ; -0.00226479156992
1535463304.92 ; 0.970596912481 ; 0.0605581904346 ; -0.00547468440067
1535463305.48 ; 0.626594260921 ; 0.169918483717 ; 0.0494541994852
1535463306.04 ; -0.337257797424 ; 0.0837640637019 ; 0.100667092287
1535463306.6 ; -0.192232007986 ; -0.0217165473269 ; 0.0984311124578
1535463307.17 ; -0.399265958148 ; -0.0626899031126 ; 0.0622438360286
1535463307.73 ; 1.30953846211 ; 0.0644389894199 ; 0.0522797938188
1535463308.29 ; -0.373535062365 ; 0.109227006391 ; 0.0842680824439
1535463308.85 ; -0.341704734576 ; -0.030643677253 ; 0.088641080961
1535463309.42 ; -0.323530240584 ; -0.0725770073136 ; 0.049676511533
1535463309.98 ; 0.151550760851 ; -0.0403149814635 ; 0.0149387396076
1535463310.54 ; -0.0645544956231 ; -0.00528265890306 ; 0.00176230620325
1535463311.1 ; -0.222146847419 ; -0.0286381346723 ; -0.00648130095544
1535463311.67 ; 0.331721135535 ; 0.000726161460089 ; -0.0119427088443
1535463312.23 ; -0.111199912704 ; 0.0209152875441 ; -0.00488019755156
1535463312.79 ; -0.205653934621 ; -0.02273265614 ; -0.00449276803066
1535463313.35 ; 0.369604143448 ; 0.00779223278795 ; -0.00724551040941
1535463313.92 ; -0.166724935199 ; 0.0216167643222 ; 0.000854600928511
1535463314.48 ; -0.59150249404 ; -0.0638755820096 ; -0.00919187352786
1535463315.04 ; 0.354896260859 ; -0.0434730274966 ; -0.0328189678066
1535463315.6 ; 0.296226719156 ; 0.0465500108263 ; -0.0266279926566
1535463316.17 ; -0.53491964451 ; -0.00686019393371 ; -0.0128879414445
1535463316.73 ; 0.186813266315 ; -0.0349203763465 ; -0.0205318739126
1535463317.29 ; -0.493482235744 ; -0.0403894273881 ; -0.0347600690757
1535463317.85 ; 0.0321650547643 ; -0.056710766618 ; -0.0517241288362
1535463318.42 ; 0.596321712901 ; 0.0400142235543 ; -0.0470165055496
1535463318.98 ; 0.0757487582424 ; 0.0763431055526 ; -0.0119098542666
1535463319.54 ; -0.677536372822 ; -0.030967902246 ; 0.00070956058691
1535463320.1 ; 0.220336365943 ; -0.0531836813272 ; -0.0191310581342
1535463320.67 ; 0.904967504021 ; 0.087766348091 ; -0.00783746609949
1535463321.23 ; -0.0494265141178 ; 0.109459425506 ; 0.0396918447867
1535463321.79 ; -0.479005357122 ; -0.0130525009042 ; 0.0556712207198
1535463322.35 ; 0.0623556177313 ; -0.0434109188939 ; 0.0331593503748
1535463322.92 ; 0.738150121414 ; 0.0605740530599 ; 0.0316552378688
1535463323.48 ; -0.349519246414 ; 0.0566243836694 ; 0.0538469102305
1535463324.04 ; -0.434749412787 ; -0.0546477744645 ; 0.0453356764804
1535463324.6 ; 0.524661371062 ; -0.00978694669171 ; 0.0226783227054
1535463325.17 ; -0.536817234275 ; -0.0044021224014 ; 0.0155724711342
1535463325.73 ; 0.667514344987 ; 0.0107825560907 ; 0.014472116573
1535463326.29 ; -0.0593576032481 ; 0.0606070674533 ; 0.0287915082681
1535463326.85 ; -0.489524436259 ; -0.0312536777795 ; 0.0308724026458
1535463327.42 ; -0.155781792025 ; -0.0709139668178 ; 0.00178200857229
1535463327.98 ; 0.801767642559 ; 0.0369215673905 ; -0.00648174873119
1535463328.54 ; -2.94145865144 ; -0.18828025556 ; -0.0408746311662
1535463329.1 ; 0.278432087391 ; -0.312410465852 ; -0.151407651076
1535463329.67 ; 0.00847657318074 ; -0.0772398988706 ; -0.21749475334
1535463330.23 ; -0.284413510055 ; -0.05161479975 ; -0.211444872525
1535463330.79 ; 0.289269204875 ; -0.0167497232445 ; -0.192226594822
1535463331.35 ; -0.0520476877453 ; 0.0166554843372 ; -0.160210915476
1535463331.92 ; -0.184507957471 ; -0.0166247090339 ; -0.133501883448
1535463332.48 ; 0.323242918579 ; 0.00746423202726 ; -0.113398457147
1535463333.04 ; -0.320934915572 ; 0.00270444996477 ; -0.0921154587425
1535463333.6 ; 0.345230848301 ; 0.00317913336795 ; -0.0753839741365
1535463334.17 ; -0.0972630751996 ; 0.0243057833424 ; -0.0563784522882
1535463334.73 ; -0.0270311054704 ; -0.00355032074355 ; -0.0421176201722
1535463335.29 ; 0.204744309619 ; 0.0154766712612 ; -0.0323028625267
1535463335.85 ; -0.262189429132 ; -0.000226416051433 ; -0.023344888679
1535463336.42 ; -0.0762702293045 ; -0.0318050025104 ; -0.0269611862438
1535463336.98 ; 0.542292058917 ; 0.0330861568446 ; -0.0221673964923
1535463337.54 ; 0.438495294759 ; 0.102975078057 ; 0.0134156699822
1535463338.1 ; 0.0919612924903 ; 0.0840538345036 ; 0.0550133072112
1535463338.66 ; -0.440433491115 ; -0.00465010524694 ; 0.064453977572
1535463339.23 ; 0.193962340954 ; -0.0246559708687 ; 0.0468432547343
1535463339.79 ; 0.0100242416094 ; 0.0109045745001 ; 0.035813148151
1535463340.35 ; -0.00581888353145 ; 0.00402909778644 ; 0.0333442568199
1535463340.91 ; -0.119091965605 ; -0.0103669872477 ; 0.0263014850617
1535463341.48 ; 0.531568651013 ; 0.0352127811744 ; 0.0277409495859
1535463342.04 ; -0.656248085627 ; 4.93327095292e-05 ; 0.0313817076679
1535463342.6 ; -0.0475978955102 ; -0.0659680536987 ; 0.0107019716653
1535463343.16 ; 0.270919915419 ; -0.00105379926845 ; -0.0067892712658
