508195516,-13118133,3232,153217029
508195533,-13118133,3247,153218029
508195550,-13118100,3239,153219029
508195583,-13118016,3408,153221029
508195583,-13117983,3467,153222029
508195566,-13117950,3384,153223029
508195566,-13117900,3316,153224029
508195550,-13117850,3234,153225029
508195533,-13117783,3191,153226029
508195533,-13117716,3173,153227029
508195516,-13117650,3231,153228029
508195516,-13117566,3192,153229029
508195500,-13117500,3176,153230029
508195500,-13117450,3186,153231029
508195500,-13117433,3228,153232029
508195466,-13117483,3195,153233029
508195450,-13117566,3248,153234029
508195466,-13117616,3406,153235029
508195483,-13117650,3403,153237029
508195500,-13117666,3345,153238029
508195516,-13117666,3272,153239029
508195533,-13117633,3191,153240029
508195533,-13117583,3235,153241029
508195516,-13117550,3213,153242029
508195516,-13117483,3187,153243029
508195500,-13117450,3238,153244029
508195500,-13117383,3222,153245029
508195500,-13117333,3224,153246029
508195483,-13117333,3199,153247029
508195483,-13117350,3245,153248029
508195466,-13117366,3205,153249029
508195433,-13117433,3313,153250029
508195433,-13117483,3341,153252029
508195433,-13117550,3386,153253029
508195433,-13117566,3320,153254029
508195433,-13117566,3238,153255029
508195433,-13117583,3220,153256029
508195433,-13117583,3226,153257029
508195433,-13117550,3219,153258029
508195433,-13117533,3246,153259029
508195450,-13117516,3239,153300029
508195450,-13117466,3225,153301029
508195433,-13117433,3254,153302029
508195433,-13117383,3206,153303029
508195433,-13117316,3238,153304029
508195433,-13117266,3293,153305029
508195433,-13117216,3285,153306029
508195433,-13117166,3242,153307029
508195433,-13117116,3327,153308029
508195416,-13117116,3245,153309029
508195366,-13117166,3228,153310029
508195350,-13117233,3233,153312029
508195350,-13117300,3217,153313029
508195366,-13117333,3328,153314029
508195350,-13117333,3380,153315029
508195350,-13117333,3364,153316029
508195333,-13117316,3231,153317029
508195333,-13117283,3237,153318029
508195316,-13117250,3209,153319029
508195316,-13117183,3212,153320029
508195316,-13117116,3264,153321029
508195300,-13117049,3186,153322029
508195300,-13116983,3240,153323029
508195300,-13116916,3211,153324029
508195300,-13116866,3255,153325029
508195266,-13116866,3359,153326029
508195233,-13116916,3273,153327029
508195233,-13116966,3225,153329029
508195200,-13117033,3212,153330029
508195200,-13117116,3164,153331029
508195200,-13117166,3200,153332029
508195216,-13117166,3197,153333029
508195200,-13117183,3237,153334029
508195200,-13117150,3125,153335029
508195183,-13117133,3256,153336029
508195183,-13117100,3148,153337029
508195166,-13117066,3260,153338029
508195166,-13117016,3193,153339029
508195166,-13116933,3288,153340029
508195150,-13116866,3291,153341029
508195150,-13116800,3289,153342029
508195150,-13116750,3287,153343029
508195033,-13116916,3202,153348029
508195033,-13116966,3241,153349029
508195050,-13116983,3192,153350029
508195050,-13117000,3265,153351029
508195066,-13116983,3359,153352029
508195066,-13116966,3376,153353029
508195083,-13116933,3223,153354029
508195066,-13116916,3190,153355029
508195083,-13116866,3289,153356029
508195066,-13116833,3124,153357029
508195066,-13116783,3239,153358029
508195050,-13116733,3177,153359029
508195050,-13116666,3188,153400029
508195050,-13116616,3244,153401029
508195033,-13116583,3289,153402029
508195016,-13116600,3449,153403029
508194983,-13116633,3579,153404029
508194983,-13116699,3791,153406029
508194966,-13116750,3803,153407029
508194983,-13116750,3770,153408029
508194983,-13116750,3671,153409029
508195000,-13116733,3489,153410029
508194983,-13116716,3588,153411029
508194966,-13116699,3757,153412029
508194933,-13116766,3830,153413029
508194933,-13116816,3478,153414029
508194933,-13116883,3232,153415029
508194950,-13116900,3600,153416029
508194966,-13116900,3678,153417029
508194966,-13116900,3812,153418029
508194983,-13116850,3852,153419029
508194966,-13116833,3604,153420029
508194966,-13116766,3516,153421029
508194950,-13116699,3566,153422029
508194933,-13116650,3530,153423029
508194933,-13116600,3475,153424029
508194933,-13116583,3625,153425029
508194900,-13116633,3443,153426029
508194866,-13116733,3308,153427029
508194850,-13116850,3246,153428029
508194866,-13116900,3337,153429029
508194883,-13116933,3458,153430029
508194900,-13116933,3506,153431029
508194900,-13116916,3736,153432029
508194900,-13116883,3522,153433029
508194916,-13116850,3686,153434029
508194916,-13116816,3717,153435029
508194900,-13116800,3883,153436029
508194900,-13116733,3819,153437029
508194900,-13116699,3647,153438029
508194900,-13116633,3613,153439029
508194883,-13116583,3374,153440029
508194883,-13116550,3286,153441029
508194883,-13116500,3491,153442029
508194866,-13116483,3552,153444029
508194816,-13116516,3371,153445029
508194783,-13116683,3649,153446029
508194783,-13116733,3622,153447029
508194783,-13116783,3657,153448029
508194783,-13116800,3731,153449029
508194766,-13116766,3617,153450029
508194783,-13116716,3694,153451029
508194766,-13116699,3767,153452029
508194766,-13116666,3711,153453029
508194766,-13116633,3279,153454029
508194766,-13116616,3406,153455029
508194766,-13116616,3857,153456029
508194733,-13116650,4067,153457029
508194700,-13116733,3903,153458029
508194700,-13116800,3904,153500029
508194716,-13116866,3967,153501029
508194716,-13116916,3785,153502029
508194716,-13116933,3978,153503029
508194733,-13116933,3772,153504029
508194733,-13116933,3675,153505029
508194716,-13116933,3688,153506029
508194716,-13116900,3374,153507029
508194733,-13116866,3803,153508029
508194750,-13116850,3906,153509029
508194766,-13116816,4027,153510029
508194800,-13116783,4053,153511029
508194833,-13116733,4222,153512029
508194883,-13116666,4188,153513029
508194966,-13116600,3600,153514029
508195083,-13116533,4103,153515029
508195183,-13116533,3851,153516029
508195283,-13116550,3617,153517029
508195366,-13116566,3724,153519029
508195466,-13116566,3379,153520029
508195550,-13116533,3635,153521029
508195766,-13116483,3719,153522029
508195849,-13116483,3824,153523029
508195900,-13116533,4016,153524029
508195916,-13116583,3973,153525029
508195883,-13116683,3959,153526029
508195816,-13116866,3861,153527029
508195800,-13117016,3773,153528029
508195766,-13117216,3830,153529029
508195766,-13117399,3723,153530029
508195783,-13117583,3326,153531029
508195800,-13117766,3427,153532029
508195783,-13117933,3951,153533029
508195750,-13118100,3848,153534029
508195700,-13118316,3740,153536029
508195650,-13118516,3619,153537029
508195600,-13118900,3601,153538029
508195566,-13119083,3822,153539029
508195583,-13119166,3590,153540029
508195616,-13119200,3539,153541029
508195650,-13119200,3819,153542029
508195683,-13119183,3527,153543029
508195750,-13119166,3294,153544029
508195833,-13119150,3405,153545029
508195900,-13119150,3664,153546029
508196016,-13119133,3795,153547029
508196100,-13119116,3799,153548029
508196200,-13119100,3740,153549029
508196299,-13119066,3604,153550029
508196433,-13119016,3561,153551029
508196533,-13119033,3633,153552029
508196633,-13119066,3645,153553029
508196749,-13119050,3765,153554029
508196850,-13119066,3736,153555029
508196883,-13119133,3506,153556029
508196900,-13119200,3359,153557029
508196866,-13119283,3608,153559029
508196800,-13119400,3632,153600029
508196783,-13119516,3749,153601029
508196766,-13119633,3555,153602029
508196733,-13119766,3470,153603029
508196700,-13119916,3440,153604029
508196666,-13120066,3562,153605029
508196633,-13120366,3373,153606029
508196633,-13120533,3538,153607029
508196616,-13120716,3495,153608029
508196583,-13120883,3528,153609029
508196533,-13121083,3527,153610029
508196466,-13121300,3398,153611029
508196500,-13121400,3463,153612029
508196533,-13121433,3582,153613029
508196583,-13121383,3670,153614029
508196650,-13121350,3680,153615029
508196766,-13121300,3628,153616029
508196833,-13121316,3757,153617029
508196933,-13121300,3734,153618029
508197050,-13121283,3804,153619029
508197150,-13121283,3850,153620029
508197283,-13121250,3859,153621029
508197400,-13121250,3888,153622029
508197516,-13121266,3805,153623029
508197616,-13121283,3865,153624029
508197733,-13121250,3504,153625029
508197850,-13121250,3318,153627029
508197883,-13121300,3480,153628029
508197850,-13121449,3696,153629029
508197833,-13121600,3614,153630029
508197800,-13121799,3366,153631029
508197800,-13121966,3428,153632029
508197766,-13122133,3504,153633029
508197733,-13122350,3439,153634029
508197750,-13122533,3456,153635029
508197750,-13122700,3516,153636029
508197666,-13122900,3608,153637029
508197649,-13123116,3546,153638029
508197616,-13123333,3377,153639029
508197566,-13123499,3499,153640029
508197533,-13123716,3898,153641029
508197583,-13123750,4014,153642029
508197633,-13123750,3905,153643029
508197683,-13123733,3834,153644029
508197766,-13123750,3760,153645029
508197850,-13123716,3969,153646029
508197983,-13123683,4474,153647029
508198116,-13123666,4082,153648029
508198216,-13123683,3861,153649029
508198333,-13123700,3482,153650029
508198450,-13123733,3445,153651029
508198566,-13123733,3414,153652029
508198683,-13123733,3395,153653029
508198800,-13123716,3394,153655029
508198916,-13123716,3327,153656029
508198950,-13123783,3298,153657029
508198966,-13123850,3299,153658029
508198883,-13123950,3363,153659029
508198783,-13124333,3398,153700029
508198766,-13124516,3375,153701029
508198766,-13124683,3268,153702029
508198766,-13124849,3329,153703029
508198750,-13125050,3354,153704029
508198700,-13125233,3431,153705029
508198666,-13125400,3337,153706029
508198633,-13125600,3390,153707029
508198583,-13125816,3403,153708029
508198566,-13125983,3379,153709029
508198533,-13126166,3413,153710029
508198583,-13126266,3425,153711029
508198616,-13126316,3424,153712029
508198683,-13126283,3359,153714029
508198766,-13126233,3372,153715029
508198966,-13126150,3441,153716029
508199083,-13126166,3438,153717029
508199183,-13126183,3496,153718029
508199266,-13126216,3335,153719029
508199366,-13126250,3413,153720029
508199466,-13126233,3379,153721029
508199550,-13126250,3374,153722029
508199650,-13126216,3428,153723029
508199750,-13126199,3409,153724029
508199866,-13126166,3449,153725029
508199966,-13126166,3349,153726029
508200016,-13126199,3246,153727029
508200000,-13126283,3230,153728029
508199983,-13126383,3291,153729029
508199933,-13126533,3317,153730029
508199883,-13126700,3356,153731029
508199883,-13126866,3224,153732029
508199883,-13127033,3295,153733029
508199900,-13127150,3310,153734029
508199883,-13127316,3329,153735029
508199833,-13127483,3256,153736029
508199833,-13127616,3297,153737029
508199800,-13127750,3294,153738029
508199766,-13127933,3266,153739029
508199716,-13128116,3366,153740029
508199683,-13128283,3349,153741029
508199650,-13128450,3404,153742029
508199616,-13128616,3383,153743029
508199633,-13128716,3403,153744029
508199666,-13128733,3400,153746029
508199700,-13128750,3338,153747029
508199733,-13128766,3379,153748029
508199800,-13128766,3432,153749029
508199866,-13128766,3386,153750029
508199950,-13128766,3423,153751029
508200033,-13128750,3336,153752029
508200216,-13128750,3321,153753029
508200316,-13128733,3263,153754029
508200416,-13128733,3309,153755029
508200533,-13128750,3333,153756029
508200616,-13128766,3458,153757029
508200716,-13128783,3522,153758029
508200833,-13128766,3419,153759029
508200950,-13128750,3305,153800029
508201066,-13128750,3247,153801029
508201100,-13128816,3222,153802029
508201100,-13128866,3289,153803029
508201066,-13128950,3326,153804029
508200999,-13129066,3357,153805029
508200950,-13129233,3485,153806029
508200950,-13129383,3542,153807029
508200916,-13129550,3537,153808029
508200916,-13129683,3603,153809029
508200866,-13129850,3657,153810029
508200850,-13130000,3567,153811029
508200800,-13130166,3526,153812029
508200766,-13130316,3424,153813029
508200716,-13130483,3471,153814029
508200683,-13130650,3466,153815029
508200650,-13130800,3495,153816029
508200650,-13130949,3487,153817029
508200666,-13131033,3512,153818029
508200700,-13131050,3252,153819029
508200766,-13131050,3595,153821029
508200850,-13131016,3570,153822029
508201050,-13131066,3521,153823029
508201150,-13131100,3817,153824029
508201250,-13131133,3674,153825029
508201350,-13131150,3741,153826029
508201500,-13131116,3910,153827029
508201650,-13131133,4140,153828029
508201750,-13131183,4246,153829029
508201883,-13131183,4337,153830029
508202000,-13131200,3969,153831029
508202033,-13131266,4029,153832029
508202016,-13131333,4210,153833029
508202000,-13131366,4094,153834029
508201983,-13131366,3914,153835029
508201966,-13131366,3829,153836029
508201966,-13131333,3839,153838029
508201933,-13131316,3936,153839029
508201916,-13131283,3912,153840029
508201866,-13131183,3884,153841029
508201850,-13131116,3821,153842029
508201833,-13131066,3972,153843029
508201816,-13130983,3960,153844029
508201816,-13130916,4009,153845029
508201850,-13130833,4055,153846029
508201850,-13130766,4108,153847029
508201833,-13130733,4105,153848029
508201783,-13130733,4197,153849029
508201750,-13130750,4325,153850029
508201733,-13130766,4046,153851029
508201683,-13130783,3846,153852029
508201700,-13130783,3862,153853029
508201650,-13130783,4052,153854029
508201633,-13130783,4279,153855029
508201566,-13130816,4161,153856029
508201533,-13130850,4157,153857029
508201483,-13130850,4303,153858029
508201466,-13130850,4398,153900029
508201466,-13130850,4090,153901029
508201433,-13130850,4246,153902029
508201416,-13130833,4478,153903029
508201350,-13130850,4256,153904029
508201266,-13130916,4021,153905029
508201233,-13130933,3962,153906029
508201233,-13130933,4230,153907029
508201200,-13130949,4366,153908029
508201216,-13130900,4463,153909029
508201200,-13130866,4349,153910029
508201183,-13130816,4248,153911029
508201150,-13130816,4444,153912029
508201100,-13130833,4351,153913029
508201066,-13130883,4430,153914029
508201050,-13130916,4321,153915029
508201016,-13130933,4222,153916029
508201016,-13130933,4099,153917029
508200999,-13130916,4146,153918029
508200983,-13130900,4380,153919029
508200950,-13130900,4352,153920029
508200933,-13130916,4420,153921029
508200900,-13130949,4465,153922029
508200900,-13130949,4365,153923029
508200866,-13130966,4582,153924029
508200866,-13130949,4628,153925029
508200850,-13130933,4255,153926029
508200833,-13130916,4211,153927029
508200800,-13130883,4320,153928029
508200783,-13130866,4511,153929029
508200766,-13130850,4460,153931029
508200750,-13130816,4625,153932029
508200683,-13130850,4706,153933029
508200666,-13130883,4559,153934029
508200650,-13130916,4494,153935029
508200633,-13130933,4708,153936029
508200616,-13130933,4650,153937029
508200616,-13130933,4325,153938029
508200583,-13130933,4310,153939029
508200583,-13130916,4393,153940029
508200566,-13130883,4575,153941029
508200550,-13130866,4482,153942029
508200516,-13130833,4506,153943029
508200500,-13130816,4721,153945029
508200483,-13130816,4619,153946029
508200466,-13130816,4721,153947029
508200416,-13130783,4614,153948029
508200400,-13130766,4441,153949029
508200383,-13130750,4299,153950029
508200350,-13130733,4280,153951029
508200333,-13130750,4499,153952029
508200283,-13130816,4612,153953029
508200266,-13130900,4651,153954029
508200266,-13130933,4862,153955029
508200266,-13130949,4830,153956029
508200266,-13130933,5135,153957029
508200250,-13130933,5021,153958029
508200233,-13130900,5019,153959029
508200216,-13130883,4400,154000029
508200200,-13130833,4259,154002029
508200200,-13130783,4311,154003029
508200216,-13130750,4318,154004029
508200266,-13130683,4193,154005029
508200316,-13130683,4277,154006029
508200366,-13130683,4232,154007029
508200433,-13130666,4466,154008029
508200500,-13130666,4281,154009029
508200566,-13130683,4210,154010029
508200616,-13130683,4252,154011029
508200666,-13130716,4248,154012029
508200683,-13130716,4266,154013029
508200716,-13130700,4235,154014029
508200750,-13130700,4289,154015029
508200783,-13130683,4230,154016029
508200816,-13130683,4321,154017029
508200866,-13130666,4257,154018029
508200900,-13130650,4453,154019029
508200966,-13130633,4798,154020029
508201033,-13130650,4721,154021029
508201100,-13130650,4850,154022029
508201166,-13130666,4838,154024029
508201233,-13130666,4822,154025029
508201400,-13130666,4928,154026029
508201483,-13130666,5332,154027029
508201566,-13130650,5154,154028029
508201666,-13130616,4997,154029029
508201783,-13130566,4776,154030029
508201883,-13130550,4888,154031029
508202016,-13130500,4815,154032029
508202150,-13130500,4420,154033029
508202283,-13130466,4301,154034029
508202416,-13130366,4220,154035029
508202533,-13130200,4308,154036029
508202650,-13130000,4288,154037029
508202733,-13129783,4269,154039029
508202766,-13129533,4156,154040029
508202850,-13129033,4188,154041029
508202933,-13128800,4225,154042029
508203033,-13128666,4150,154043029
508203133,-13128583,4227,154044029
508203249,-13128516,4437,154045029
508203350,-13128483,4402,154046029
508203466,-13128416,4251,154047029
508203583,-13128366,4343,154048029
508203699,-13128266,4233,154049029
508203816,-13128133,4266,154050029
508203916,-13127950,4373,154051029
508204000,-13127700,4384,154052029
508204050,-13127416,4271,154053029
508204100,-13127183,4239,154054029
508204166,-13126916,4266,154055029
508204266,-13126683,4218,154056029
508204400,-13126600,4495,154058029
508204516,-13126549,4456,154059029
508204716,-13126466,4463,154100029
508204800,-13126416,4192,154101029
508204900,-13126300,4167,154102029
508205016,-13126199,4163,154103029
508205133,-13126083,4184,154104029
508205250,-13125866,4199,154105029
508205366,-13125616,4470,154106029
508205450,-13125366,4413,154107029
508205533,-13125100,4354,154108029
508205600,-13124833,4256,154109029
508205650,-13124533,4185,154110029
508205766,-13124300,4455,154111029
508205900,-13124166,4356,154112029
508206033,-13124133,4227,154113029
508206133,-13124116,3867,154114029
508206233,-13124050,3871,154116029
508206333,-13123983,3846,154117029
508206450,-13123883,3916,154118029
508206683,-13123616,4005,154119029
508206783,-13123416,3909,154120029
508206866,-13123183,3773,154121029
508206900,-13122916,3888,154122029
508206966,-13122666,4134,154123029
508207033,-13122400,4239,154124029
508207150,-13122216,4361,154125029
508207266,-13122083,4008,154126029
508207400,-13122016,3785,154127029
508207516,-13122000,3771,154128029
508207633,-13121950,3903,154129029
508207733,-13121900,3755,154130029
508207850,-13121783,3968,154131029
508207983,-13121650,4065,154133029
508208083,-13121466,3793,154134029
508208133,-13121200,3506,154135029
508208200,-13120933,3346,154136029
508208233,-13120666,3355,154137029
508208300,-13120400,3460,154138029
508208566,-13120066,3421,154139029
508208700,-13120033,3350,154140029
508208800,-13120016,3415,154141029
508208900,-13119983,3274,154142029
508209016,-13119900,3522,154143029
508209116,-13119783,3391,154144029
508209233,-13119650,3388,154145029
508209350,-13119433,3423,154146029
508209466,-13119183,3494,154147029
508209566,-13118916,3545,154148029
508209633,-13118633,3622,154149029
508209700,-13118350,3668,154150029
508209783,-13118066,3609,154151029
508209916,-13117883,3608,154152029
508210066,-13117800,3579,154153029
508210183,-13117750,3571,154154029
508210300,-13117716,3776,154155029
508210416,-13117666,4010,154156029
508210550,-13117550,4002,154157029
508210666,-13117433,4304,154159029
508210783,-13117233,4324,154200029
508210883,-13116983,4529,154201029
508211000,-13116400,4507,154202029
508211050,-13116100,4719,154203029
508211133,-13115850,4645,154204029
508211283,-13115683,4649,154205029
508211416,-13115583,4554,154206029
508211516,-13115566,4182,154207029
508211633,-13115533,3882,154208029
508211733,-13115483,3934,154209029
508211833,-13115450,4118,154210029
508211950,-13115333,4134,154211029
508212083,-13115166,4094,154212029
508212166,-13114950,4046,154213029
508212216,-13114683,3681,154214029
508212266,-13114383,3693,154215029
508212300,-13114050,3759,154217029
508212400,-13113783,3710,154218029
508212683,-13113516,3765,154219029
508212783,-13113550,4031,154220029
508212866,-13113600,4179,154221029
508212950,-13113483,4076,154222029
508213000,-13113266,4389,154223029
508213066,-13112983,4877,154224029
508213066,-13112633,4929,154225029
508212983,-13112400,4701,154226029
508212850,-13112233,5030,154227029
508212666,-13112183,4685,154228029
508212533,-13112350,4605,154229029
508212550,-13112483,4673,154230029
508212516,-13112600,4662,154231029
508212483,-13112716,4631,154232029
508212466,-13112816,4303,154233029
508212433,-13112916,3989,154235029
508212416,-13113000,4007,154236029
508212383,-13113150,4199,154237029
508212350,-13113216,4427,154238029
508212333,-13113300,4423,154239029
508212300,-13113366,4736,154240029
508212266,-13113466,4931,154241029
508212250,-13113583,5008,154242029
508212166,-13113700,5292,154243029
508212116,-13113900,4712,154244029
508212083,-13114133,4616,154245029
508212033,-13114349,4551,154246029
508211933,-13114566,4694,154247029
508211816,-13114766,4782,154248029
508211666,-13115000,4794,154249029
508211466,-13115233,5052,154250029
508211283,-13115466,5026,154251029
508211133,-13115699,4949,154252029
508210966,-13115916,5222,154253029
508210833,-13116150,5212,154254029
508210716,-13116383,5024,154255029
508210566,-13116650,5006,154256029
508210433,-13116916,4909,154258029
508210316,-13117150,4878,154259029
508210166,-13117350,5035,154300029
508209983,-13117516,5076,154301029
508209783,-13117650,5393,154302029
508209566,-13117716,5257,154303029
508209350,-13117783,5225,154304029
508209183,-13117966,5345,154305029
508209016,-13118399,5454,154306029
508208966,-13118633,5162,154307029
508208933,-13118833,5228,154308029
508208866,-13119050,5866,154309029
508208800,-13119266,5358,154310029
508208666,-13119483,5380,154311029
508208516,-13119700,5430,154312029
508208366,-13119900,5263,154313029
508208216,-13120066,5321,154314029
508208066,-13120250,5345,154315029
508207883,-13120449,5097,154316029
508207783,-13120683,5146,154317029
508207666,-13120916,5214,154318029
508207533,-13121150,5221,154319029
508207400,-13121350,4675,154320029
508207250,-13121550,4195,154322029
508207066,-13121733,4121,154323029
508206933,-13121966,4169,154324029
508206683,-13122450,4080,154325029
508206583,-13122700,4214,154326029
508206433,-13122950,4444,154327029
508206300,-13123200,4294,154328029
508206166,-13123466,4304,154329029
508206033,-13123716,4279,154330029
508205916,-13123966,4145,154331029
508205783,-13124200,4288,154332029
508205583,-13124366,4299,154333029
508205383,-13124483,4299,154334029
508205183,-13124600,4335,154335029
508205033,-13124766,4387,154337029
508204883,-13124950,4250,154338029
508204750,-13125200,4411,154339029
508204600,-13125700,4564,154340029
508204516,-13125950,4123,154341029
508204433,-13126199,4255,154342029
508204333,-13126466,4188,154343029
508204200,-13126700,4073,154344029
508204050,-13126950,4188,154345029
508203950,-13127166,4219,154346029
508203833,-13127383,4131,154347029
508203699,-13127583,4099,154348029
508203516,-13127683,4045,154349029
508203333,-13127733,4036,154350029
508203150,-13127750,4236,154351029
508202966,-13127800,4357,154352029
508202783,-13127899,4397,154354029
508202666,-13128150,4296,154355029
508202633,-13128383,4137,154356029
508202616,-13128600,4039,154357029
508202516,-13129033,4221,154358029
508202433,-13129283,4178,154359029
508202333,-13129533,4230,154400029
508202250,-13129733,4500,154401029
508202116,-13129916,4473,154402029
508201966,-13130100,4233,154403029
508201800,-13130216,4074,154404029
508201616,-13130283,4266,154405029
508201449,-13130366,4409,154406029
508201283,-13130483,4677,154407029
508201116,-13130650,4882,154408029
508201050,-13130883,4624,154409029
508201016,-13131116,4761,154411029
508200983,-13131366,4597,154412029
508200966,-13131600,4657,154413029
508200833,-13131800,4855,154414029
508200633,-13131783,4700,154415029
508200516,-13131583,4596,154416029
508200500,-13131350,4217,154417029
508200616,-13131066,3827,154418029
508200666,-13130916,3850,154419029
508200700,-13130700,3806,154420029
508200716,-13130433,3791,154421029
508200816,-13130316,3916,154422029
508200883,-13130300,3959,154423029
508200933,-13130300,3941,154424029
508200966,-13130316,3807,154425029
508200983,-13130316,3988,154426029
508200983,-13130316,3928,154427029
508200983,-13130266,3930,154428029
508200999,-13130233,4014,154429029
508201033,-13130183,4109,154430029
508201083,-13130133,4065,154431029
508201150,-13130066,4348,154432029
508201216,-13130033,3923,154433029
508201283,-13130000,3869,154434029
508201350,-13129983,4154,154435029
508201400,-13129933,4257,154436029
508201466,-13129883,4112,154438029
508201566,-13129800,3946,154439029
508201683,-13129733,4060,154440029
508201800,-13129666,4130,154441029
508201933,-13129566,3791,154442029
508202066,-13129466,3708,154443029
508202200,-13129300,3482,154444029
508202450,-13128950,3456,154445029
508202566,-13128783,3398,154446029
508202700,-13128583,3565,154447029
508202833,-13128400,3650,154448029
508202966,-13128283,3567,154449029
508203116,-13128133,3282,154450029
508203249,-13128016,3271,154451029
