datetime,latitude,longitude,speed,course
2018-08-30T10:22:27Z,50.819469533333,-1.3082162666667,0,0
2018-08-30T10:22:28Z,50.819471633333,-1.3082597666667,0,0
2018-08-30T10:22:29Z,50.8194586,-1.30824695,0,0
2018-08-30T10:22:30Z,50.819457716667,-1.3082414166667,0,0
2018-08-30T10:22:31Z,50.819444016667,-1.3081829,0,0
2018-08-30T10:22:32Z,50.819446033333,-1.3081903666667,0,0
2018-08-30T10:22:33Z,50.819443433333,-1.3081801333333,0,0
2018-08-30T10:22:34Z,50.819442433333,-1.3081763666667,0,0
2018-08-30T10:22:35Z,50.819442516667,-1.3081765333333,0,0
2018-08-30T10:22:36Z,50.819442516667,-1.3081767,0,0
2018-08-30T10:22:38Z,50.819442683333,-1.3081777166667,0,0
2018-08-30T10:22:39Z,50.819443016667,-1.3081791333333,0,0
2018-08-30T10:22:40Z,50.819442633333,-1.3081778,0,0
2018-08-30T10:22:41Z,50.819442683333,-1.30817805,0,0
2018-08-30T10:22:42Z,50.8194426,-1.3081776333333,0,0
2018-08-30T10:22:43Z,50.819442466667,-1.3081770333333,0,0
2018-08-30T10:22:44Z,50.819442683333,-1.3081778,0,0
2018-08-30T10:22:45Z,50.819442516667,-1.3081771166667,0,0
2018-08-30T10:22:46Z,50.8194428,-1.3081783833333,0,0
2018-08-30T10:22:47Z,50.819443183333,-1.30818005,0,0
2018-08-30T10:22:48Z,50.819443383333,-1.3081809,0,0
2018-08-30T10:22:49Z,50.81944335,-1.3081808166667,0,0
2018-08-30T10:22:50Z,50.819443433333,-1.3081812333333,0,0
2018-08-30T10:22:51Z,50.819443183333,-1.3081801333333,0,0
2018-08-30T10:22:52Z,50.819443683333,-1.30818215,0,0
2018-08-30T10:22:53Z,50.819443683333,-1.30818215,0,0
2018-08-30T10:22:54Z,50.81944355,-1.30818165,0,0
2018-08-30T10:22:55Z,50.819443466667,-1.3081813166667,0,0
2018-08-30T10:22:56Z,50.819443466667,-1.30818115,0,0
2018-08-30T10:22:57Z,50.819443433333,-1.3081810666667,0,0
2018-08-30T10:22:58Z,50.81944285,-1.3081786333333,0,0
2018-08-30T10:22:59Z,50.819442883333,-1.3081788833333,0,0
2018-08-30T10:23:00Z,50.819442966667,-1.3081793,0,0
2018-08-30T10:23:01Z,50.819442516667,-1.30817745,0,0
2018-08-30T10:23:02Z,50.819442633333,-1.3081781333333,0,0
2018-08-30T10:23:03Z,50.81944255,-1.3081776333333,0,0
2018-08-30T10:23:04Z,50.81944235,-1.3081766166667,0,0
2018-08-30T10:23:06Z,50.819441633333,-1.3081735166667,0,0
2018-08-30T10:23:07Z,50.81944175,-1.30817385,0,0
2018-08-30T10:23:08Z,50.819441883333,-1.3081744333333,0,0
2018-08-30T10:23:09Z,50.819441833333,-1.3081741833333,0,0
2018-08-30T10:23:10Z,50.819441833333,-1.3081741833333,0,0
2018-08-30T10:23:11Z,50.819441883333,-1.30817435,0,0
2018-08-30T10:23:12Z,50.81944175,-1.30817385,0,0
2018-08-30T10:23:13Z,50.819441383333,-1.30817235,0,0
2018-08-30T10:23:14Z,50.819441466667,-1.3081725166667,0,0
2018-08-30T10:23:15Z,50.8194415,-1.30817285,0,0
2018-08-30T10:23:16Z,50.819441633333,-1.3081735166667,0,0
2018-08-30T10:23:17Z,50.819441633333,-1.3081736,0,0
2018-08-30T10:23:18Z,50.819441383333,-1.3081726,0,0
2018-08-30T10:23:19Z,50.81944155,-1.30817335,0,0
2018-08-30T10:23:20Z,50.8194413,-1.3081722666667,0,0
2018-08-30T10:23:21Z,50.819441166667,-1.3081719333333,0,0
2018-08-30T10:23:22Z,50.81944105,-1.3081715833333,0,0
2018-08-30T10:23:23Z,50.819441166667,-1.3081722666667,0,0
2018-08-30T10:23:24Z,50.819441083333,-1.3081720166667,0,0
2018-08-30T10:23:25Z,50.81944075,-1.30817075,0,0
2018-08-30T10:23:26Z,50.819440783333,-1.3081709166667,0,0
2018-08-30T10:23:27Z,50.819440583333,-1.30817025,0,0
2018-08-30T10:23:28Z,50.8194407,-1.3081708333333,0,0
2018-08-30T10:23:29Z,50.819440616667,-1.3081706666667,0,0
2018-08-30T10:23:30Z,50.819440416667,-1.30816975,0,0
2018-08-30T10:23:31Z,50.81944045,-1.3081700833333,0,0
2018-08-30T10:23:32Z,50.81944025,-1.3081693333333,0,0
2018-08-30T10:23:33Z,50.8194402,-1.3081691666667,0,0
2018-08-30T10:23:35Z,50.8194405,-1.3081705,0,0
2018-08-30T10:23:36Z,50.819440583333,-1.3081709166667,0,0
2018-08-30T10:23:37Z,50.8194407,-1.30817185,0,0
2018-08-30T10:23:38Z,50.81944045,-1.30817075,0,0
2018-08-30T10:23:39Z,50.81944,-1.30816925,0,0
2018-08-30T10:23:40Z,50.819440116667,-1.3081699166667,0,0
2018-08-30T10:23:41Z,50.819439916667,-1.308169,0,0
2018-08-30T10:23:42Z,50.819440166667,-1.30817025,0,0
2018-08-30T10:23:43Z,50.819440283333,-1.308171,0,0
2018-08-30T10:23:44Z,50.819441633333,-1.3081766166667,0,0
2018-08-30T10:23:45Z,50.819441716667,-1.30817695,0,0
2018-08-30T10:23:46Z,50.8194418,-1.30817755,0,0
2018-08-30T10:23:47Z,50.819441666667,-1.3081770333333,0,0
2018-08-30T10:23:48Z,50.819441666667,-1.30817695,0,0
2018-08-30T10:23:49Z,50.81944175,-1.3081776333333,0,0
2018-08-30T10:23:50Z,50.819441833333,-1.3081779666667,0,0
2018-08-30T10:23:51Z,50.81944205,-1.3081788833333,0,0
2018-08-30T10:23:52Z,50.819442166667,-1.3081797166667,0,0
2018-08-30T10:23:53Z,50.81944205,-1.3081793,0,0
2018-08-30T10:23:54Z,50.819442,-1.3081793,0,0
2018-08-30T10:23:55Z,50.81944205,-1.3081798,0,0
2018-08-30T10:23:56Z,50.819441916667,-1.3081796333333,0,0
2018-08-30T10:23:57Z,50.819441966667,-1.30818005,0,0
2018-08-30T10:23:58Z,50.81944205,-1.3081804833333,0,0
2018-08-30T10:23:59Z,50.819442083333,-1.3081807333333,0,0
2018-08-30T10:24:00Z,50.819442083333,-1.3081807333333,0,0
2018-08-30T10:24:01Z,50.819442133333,-1.3081809833333,0,0
2018-08-30T10:24:02Z,50.81944205,-1.3081809,0,0
2018-08-30T10:24:03Z,50.819441883333,-1.3081804,0,0
2018-08-30T10:24:04Z,50.819441966667,-1.3081809833333,0,0
2018-08-30T10:24:05Z,50.819442133333,-1.3081817333333,0,0
2018-08-30T10:24:07Z,50.81944225,-1.3081825666667,0,0
2018-08-30T10:24:08Z,50.81944235,-1.3081832333333,0,0
2018-08-30T10:24:09Z,50.81944235,-1.3081833333333,0,0
2018-08-30T10:24:10Z,50.819442383333,-1.30818375,0,0
2018-08-30T10:24:11Z,50.819442683333,-1.308185,0,0
2018-08-30T10:24:12Z,50.8194428,-1.3081855,0,0
2018-08-30T10:24:13Z,50.8194431,-1.30818685,0,0
2018-08-30T10:24:14Z,50.81944305,-1.3081869333333,0,0
2018-08-30T10:24:15Z,50.819442883333,-1.30818635,0,0
2018-08-30T10:24:16Z,50.819442933333,-1.3081867666667,0,0
2018-08-30T10:24:17Z,50.819442766667,-1.3081864333333,0,0
2018-08-30T10:24:18Z,50.819442466667,-1.3081855,0,0
2018-08-30T10:24:19Z,50.819442383333,-1.3081853333333,0,0
2018-08-30T10:24:20Z,50.8194426,-1.3081862666667,0,0
2018-08-30T10:24:21Z,50.819442466667,-1.3081859166667,0,0
2018-08-30T10:24:22Z,50.819442383333,-1.3081855,0,0
2018-08-30T10:24:23Z,50.819442383333,-1.3081855833333,0,0
2018-08-30T10:24:24Z,50.819442433333,-1.3081858333333,0,0
2018-08-30T10:24:25Z,50.8194426,-1.3081865166667,0,0
2018-08-30T10:24:26Z,50.819442433333,-1.308186,0,0
2018-08-30T10:24:27Z,50.819442633333,-1.3081869333333,0,0
2018-08-30T10:24:28Z,50.819442516667,-1.3081864333333,0,0
2018-08-30T10:24:29Z,50.819442466667,-1.3081865166667,0,0
2018-08-30T10:24:30Z,50.819442383333,-1.3081862666667,0,0
2018-08-30T10:24:31Z,50.819442383333,-1.30818635,0,0
2018-08-30T10:24:32Z,50.819442433333,-1.3081867666667,0,0
2018-08-30T10:24:34Z,50.819442216667,-1.3081861833333,0,0
2018-08-30T10:24:35Z,50.819442,-1.3081853333333,0,0
2018-08-30T10:24:36Z,50.819441883333,-1.308185,0,0
