datetime,latitude,longitude
2018-08-29T14:30:36Z,50.818965709,-1.312327564
2018-08-29T14:30:37Z,50.818959871000004,-1.312341751
2018-08-29T14:30:38Z,50.818959711000005,-1.312355937
2018-08-29T14:30:39Z,50.818959711000005,-1.312355937
2018-08-29T14:30:40Z,50.818946906,-1.312369799
2018-08-29T14:30:41Z,50.818946747,-1.312383985
2018-08-29T14:30:42Z,50.818946587,-1.312398172
2018-08-29T14:30:43Z,50.81893946100001,-1.312412033
2018-08-29T14:30:44Z,50.818933781999995,-1.312412033
2018-08-29T14:30:45Z,50.818933623,-1.31242622
2018-08-29T14:30:46Z,50.818933623,-1.31242622
2018-08-29T14:30:47Z,50.818926497,-1.3124400809999999
2018-08-29T14:30:48Z,50.818920658,-1.312454268
2018-08-29T14:30:49Z,50.818913533,-1.312468129
2018-08-29T14:30:50Z,50.818913533,-1.312468129
2018-08-29T14:30:51Z,50.818906407,-1.3124819909999998
2018-08-29T14:30:52Z,50.818900568000004,-1.312496177
2018-08-29T14:30:53Z,50.818900408999994,-1.312510364
2018-08-29T14:30:54Z,50.818900408999994,-1.312510364
2018-08-29T14:30:55Z,50.818900248999995,-1.31252455
2018-08-29T14:30:56Z,50.818887444,-1.312538412
2018-08-29T14:30:57Z,50.818887285,-1.312552598
2018-08-29T14:30:58Z,50.818887125,-1.3125667840000002
2018-08-29T14:30:59Z,50.818880158999995,-1.3125664590000001
2018-08-29T14:31:00Z,50.81887432,-1.312580646
2018-08-29T14:31:01Z,50.818874161000004,-1.312594832
2018-08-29T14:31:02Z,50.818867035,-1.3126086940000001
2018-08-29T14:31:03Z,50.818866875,-1.31262288
2018-08-29T14:31:04Z,50.818866716,-1.312637067
2018-08-29T14:31:05Z,50.818866556,-1.312651253
2018-08-29T14:31:06Z,50.818860717,-1.31266544
2018-08-29T14:31:07Z,50.81885359100001,-1.312679301
2018-08-29T14:31:08Z,50.818853432,-1.312693488
2018-08-29T14:31:09Z,50.818853272,-1.312707674
2018-08-29T14:31:10Z,50.818853113,-1.31272186
2018-08-29T14:31:11Z,50.818840308,-1.312735722
2018-08-29T14:31:12Z,50.818840148,-1.312749908
2018-08-29T14:31:13Z,50.818839989,-1.312764095
2018-08-29T14:31:14Z,50.818832863000004,-1.312777956
2018-08-29T14:31:15Z,50.818832703000005,-1.312792143
2018-08-29T14:31:16Z,50.818832543,-1.312806329
2018-08-29T14:31:17Z,50.818819898,-1.312806004
2018-08-29T14:31:18Z,50.818819739,-1.31282019
2018-08-29T14:31:19Z,50.818819579,-1.312834377
2018-08-29T14:31:20Z,50.81881941899999,-1.312848563
2018-08-29T14:31:21Z,50.818812294,-1.312862425
2018-08-29T14:31:22Z,50.818812134,-1.3128766109999999
2018-08-29T14:31:23Z,50.818811974,-1.312890798
2018-08-29T14:31:24Z,50.818811815,-1.312904984
2018-08-29T14:31:25Z,50.818811655,-1.31291917
2018-08-29T14:31:26Z,50.818811495,-1.3129333570000001
2018-08-29T14:31:27Z,50.818805657,-1.312947543
2018-08-29T14:31:28Z,50.818805497,-1.31296173
2018-08-29T14:31:29Z,50.818805337,-1.3129759159999999
2018-08-29T14:31:30Z,50.818805178000005,-1.312990103
2018-08-29T14:31:31Z,50.818792373,-1.313003964
2018-08-29T14:31:32Z,50.818792213,-1.31301815
2018-08-29T14:31:33Z,50.818785247,-1.313017825
2018-08-29T14:31:34Z,50.818784928,-1.3130461979999999
2018-08-29T14:31:35Z,50.818777962,-1.3130458729999999
2018-08-29T14:31:36Z,50.818771963,-1.313074246
2018-08-29T14:31:37Z,50.818771963,-1.313074246
2018-08-29T14:31:38Z,50.818764836999996,-1.313088107
2018-08-29T14:31:39Z,50.818764678,-1.3131022940000001
2018-08-29T14:31:40Z,50.818764358,-1.313130667
2018-08-29T14:31:41Z,50.818764358,-1.313130667
2018-08-29T14:31:42Z,50.81876419899999,-1.313144853
2018-08-29T14:31:43Z,50.818758200000005,-1.313173226
2018-08-29T14:31:44Z,50.81875804,-1.313187412
2018-08-29T14:31:45Z,50.818750915,-1.313201273
2018-08-29T14:31:46Z,50.818745076000006,-1.31321546
2018-08-29T14:31:47Z,50.81874491600001,-1.313229646
2018-08-29T14:31:48Z,50.81874491600001,-1.313229646
2018-08-29T14:31:49Z,50.818739077,-1.313243833
2018-08-29T14:31:50Z,50.818738918,-1.313258019
2018-08-29T14:31:51Z,50.818731792,-1.31327188
2018-08-29T14:31:52Z,50.818731631999995,-1.313286067
2018-08-29T14:31:53Z,50.818731473,-1.313300253
2018-08-29T14:31:54Z,50.81873843899999,-1.313300578
2018-08-29T14:31:55Z,50.81873843899999,-1.313300578
2018-08-29T14:31:56Z,50.81873843899999,-1.313300578
2018-08-29T14:31:57Z,50.81873843899999,-1.313300578
2018-08-29T14:31:58Z,50.81873843899999,-1.313300578
2018-08-29T14:31:59Z,50.81873843899999,-1.313300578
2018-08-29T14:32:00Z,50.81873843899999,-1.313300578
2018-08-29T14:32:01Z,50.81873276,-1.313300578
2018-08-29T14:32:02Z,50.81873276,-1.313300578
2018-08-29T14:32:03Z,50.81872027399999,-1.313286067
2018-08-29T14:32:04Z,50.81872027399999,-1.313286067
2018-08-29T14:32:05Z,50.81872027399999,-1.313286067
2018-08-29T14:32:06Z,50.818714755,-1.31327188
2018-08-29T14:32:07Z,50.818714755,-1.31327188
2018-08-29T14:32:08Z,50.818707788999994,-1.313271555
2018-08-29T14:32:09Z,50.818707788999994,-1.313271555
2018-08-29T14:32:10Z,50.818707788999994,-1.313271555
2018-08-29T14:32:11Z,50.818707788999994,-1.313271555
2018-08-29T14:32:12Z,50.818707788999994,-1.313271555
2018-08-29T14:32:13Z,50.818707788999994,-1.313271555
2018-08-29T14:32:14Z,50.818700822,-1.31327123
2018-08-29T14:32:15Z,50.818707788999994,-1.313271555
2018-08-29T14:32:16Z,50.818707788999994,-1.313271555
2018-08-29T14:32:17Z,50.818700822,-1.31327123
2018-08-29T14:32:18Z,50.818700822,-1.31327123
2018-08-29T14:32:19Z,50.818700822,-1.31327123
2018-08-29T14:32:20Z,50.818700663,-1.313285416
2018-08-29T14:32:21Z,50.818700822,-1.31327123
2018-08-29T14:32:22Z,50.818700822,-1.31327123
2018-08-29T14:32:23Z,50.818700822,-1.31327123
2018-08-29T14:32:24Z,50.818700822,-1.31327123
2018-08-29T14:32:25Z,50.818700822,-1.31327123
2018-08-29T14:32:26Z,50.818688018,-1.313285091
2018-08-29T14:32:27Z,50.818688018,-1.313285091
2018-08-29T14:32:28Z,50.818688018,-1.313285091
2018-08-29T14:32:29Z,50.818700663,-1.313285416
2018-08-29T14:32:30Z,50.818693697,-1.313285091
2018-08-29T14:32:31Z,50.818693697,-1.313285091
2018-08-29T14:32:32Z,50.818693697,-1.313285091
2018-08-29T14:32:33Z,50.818693697,-1.313285091
2018-08-29T14:32:34Z,50.818693697,-1.313285091
2018-08-29T14:32:35Z,50.818688018,-1.313285091
2018-08-29T14:32:36Z,50.818687858000004,-1.313299278
2018-08-29T14:32:37Z,50.818687858000004,-1.313299278
2018-08-29T14:32:38Z,50.818687858000004,-1.313299278
2018-08-29T14:32:39Z,50.818687858000004,-1.313299278
2018-08-29T14:32:40Z,50.818687858000004,-1.313299278
2018-08-29T14:32:41Z,50.818694824,-1.313299603
2018-08-29T14:32:42Z,50.818687698000005,-1.3133134640000002
2018-08-29T14:32:43Z,50.818687698000005,-1.3133134640000002
2018-08-29T14:32:44Z,50.818687858000004,-1.313299278
2018-08-29T14:32:45Z,50.818687858000004,-1.313299278
2018-08-29T14:32:46Z,50.818687858000004,-1.313299278
2018-08-29T14:32:47Z,50.818693697,-1.313285091
2018-08-29T14:32:48Z,50.818700663,-1.313285416
2018-08-29T14:32:49Z,50.818700663,-1.313285416
2018-08-29T14:32:50Z,50.818706502,-1.31327123
2018-08-29T14:32:51Z,50.818713627,-1.313257369
2018-08-29T14:32:52Z,50.818713627,-1.313257369
2018-08-29T14:32:53Z,50.818726592,-1.313229321
2018-08-29T14:32:54Z,50.818726911000006,-1.313200948
2018-08-29T14:32:55Z,50.818726911000006,-1.313200948
2018-08-29T14:32:56Z,50.818740036,-1.313158714
2018-08-29T14:32:57Z,50.818740195,-1.313144528
2018-08-29T14:32:58Z,50.818740195,-1.313144528
2018-08-29T14:32:59Z,50.818758839,-1.31311648
2018-08-29T14:33:00Z,50.818765965,-1.3131026190000001
2018-08-29T14:33:01Z,50.818765965,-1.3131026190000001
2018-08-29T14:33:02Z,50.818778929,-1.313074571
2018-08-29T14:33:03Z,50.818791733999994,-1.31306071
2018-08-29T14:33:04Z,50.818791733999994,-1.31306071
2018-08-29T14:33:05Z,50.818804539,-1.313046849
2018-08-29T14:33:06Z,50.818817343999996,-1.313032987
2018-08-29T14:33:07Z,50.818817343999996,-1.313032987
2018-08-29T14:33:08Z,50.818830308,-1.31300494
2018-08-29T14:33:09Z,50.818843113,-1.312991078
2018-08-29T14:33:10Z,50.818843113,-1.312991078
2018-08-29T14:33:11Z,50.818868723,-1.312963356
2018-08-29T14:33:12Z,50.818874562,-1.3129491690000001
2018-08-29T14:33:13Z,50.818874562,-1.3129491690000001
2018-08-29T14:33:14Z,50.818881847,-1.312921121
2018-08-29T14:33:15Z,50.818894652,-1.31290726
2018-08-29T14:33:16Z,50.818894652,-1.31290726
2018-08-29T14:33:17Z,50.818907616000004,-1.3128792120000001
2018-08-29T14:33:18Z,50.818907776,-1.3128650259999999
2018-08-29T14:33:19Z,50.818907776,-1.3128650259999999
2018-08-29T14:33:20Z,50.818920899999995,-1.3128227909999999
2018-08-29T14:33:21Z,50.818933705,-1.31280893
2018-08-29T14:33:22Z,50.818933705,-1.31280893
2018-08-29T14:33:23Z,50.818953636,-1.312781207
2018-08-29T14:33:24Z,50.818966281,-1.312781532
2018-08-29T14:33:25Z,50.818966281,-1.312781532
2018-08-29T14:33:26Z,50.81896676,-1.3127389729999999
2018-08-29T14:33:27Z,50.818979565,-1.312725111
2018-08-29T14:33:28Z,50.818979565,-1.312725111
2018-08-29T14:33:29Z,50.81898701,-1.312682877
2018-08-29T14:33:30Z,50.818992848,-1.31266869
2018-08-29T14:33:31Z,50.818992848,-1.31266869
2018-08-29T14:33:32Z,50.819012779,-1.312640968
2018-08-29T14:33:33Z,50.819018458,-1.312640968
2018-08-29T14:33:34Z,50.819018458,-1.312640968
2018-08-29T14:33:35Z,50.819044067,-1.312613245
2018-08-29T14:33:36Z,50.819051193,-1.312599383
2018-08-29T14:33:37Z,50.819051193,-1.312599383
2018-08-29T14:33:38Z,50.819076803,-1.31257166
2018-08-29T14:33:39Z,50.819076962,-1.3125574740000001
2018-08-29T14:33:40Z,50.819076962,-1.3125574740000001
2018-08-29T14:33:41Z,50.819096893,-1.312529751
2018-08-29T14:33:42Z,50.819097053,-1.3125155640000001
2018-08-29T14:33:43Z,50.819097053,-1.3125155640000001
2018-08-29T14:33:44Z,50.819110017,-1.312487516
2018-08-29T14:33:45Z,50.819122822,-1.312473655
2018-08-29T14:33:46Z,50.819122822,-1.312473655
2018-08-29T14:33:47Z,50.819142593,-1.312460118
2018-08-29T14:33:48Z,50.819155238,-1.312460443
2018-08-29T14:33:49Z,50.819155238,-1.312460443
2018-08-29T14:33:50Z,50.819175168,-1.31243272
2018-08-29T14:33:51Z,50.819181007,-1.312418533
2018-08-29T14:33:52Z,50.819181007,-1.312418533
2018-08-29T14:33:53Z,50.819193971000004,-1.312390485
2018-08-29T14:33:54Z,50.819206776,-1.312376624
2018-08-29T14:33:55Z,50.819206776,-1.312376624
2018-08-29T14:33:56Z,50.819219581000006,-1.312362762
2018-08-29T14:33:57Z,50.819226707,-1.312348901
2018-08-29T14:33:58Z,50.819226707,-1.312348901
2018-08-29T14:33:59Z,50.819251996999995,-1.3123495509999998
2018-08-29T14:34:00Z,50.819259123,-1.312335689
2018-08-29T14:34:01Z,50.819259123,-1.312335689
2018-08-29T14:34:02Z,50.819284573000004,-1.3123221520000001
2018-08-29T14:34:03Z,50.819291698,-1.312308291
2018-08-29T14:34:04Z,50.819291698,-1.312308291
2018-08-29T14:34:05Z,50.819304663000004,-1.312280243
2018-08-29T14:34:06Z,50.819304822,-1.312266056
2018-08-29T14:34:07Z,50.819304822,-1.312266056
2018-08-29T14:34:08Z,50.819330271999995,-1.312252519
2018-08-29T14:34:09Z,50.819336111000005,-1.312238333
2018-08-29T14:34:10Z,50.819336111000005,-1.312238333
2018-08-29T14:34:11Z,50.819355881999996,-1.312224796
2018-08-29T14:34:12Z,50.819368526999995,-1.312225121
2018-08-29T14:34:13Z,50.819368526999995,-1.312225121
2018-08-29T14:34:14Z,50.819387011,-1.3122112590000001
2018-08-29T14:34:15Z,50.819399656,-1.3122115840000002
2018-08-29T14:34:16Z,50.819399656,-1.3122115840000002
2018-08-29T14:34:17Z,50.819419427,-1.312198048
2018-08-29T14:34:18Z,50.819425265,-1.3121838609999998
2018-08-29T14:34:19Z,50.819425265,-1.3121838609999998
2018-08-29T14:34:20Z,50.819439357,-1.312170324
2018-08-29T14:34:21Z,50.819452003,-1.312170649
2018-08-29T14:34:22Z,50.819452003,-1.312170649
2018-08-29T14:34:23Z,50.819464806999996,-1.312156787
2018-08-29T14:34:24Z,50.819477612,-1.312142926
2018-08-29T14:34:25Z,50.819477612,-1.312142926
2018-08-29T14:34:26Z,50.819490417,-1.312129064
2018-08-29T14:34:27Z,50.819497383000005,-1.312129389
2018-08-29T14:34:28Z,50.819497383000005,-1.312129389
2018-08-29T14:34:29Z,50.819510188,-1.312115527
2018-08-29T14:34:30Z,50.819517153999996,-1.312115852
2018-08-29T14:34:31Z,50.819517153999996,-1.312115852
2018-08-29T14:34:32Z,50.819522991999996,-1.312101666
2018-08-29T14:34:33Z,50.819535638000005,-1.31210199
2018-08-29T14:34:34Z,50.819535638000005,-1.31210199
2018-08-29T14:34:35Z,50.819548442,-1.3120881290000002
2018-08-29T14:34:36Z,50.819555568,-1.312074267
2018-08-29T14:34:37Z,50.819555568,-1.312074267
2018-08-29T14:34:39Z,50.819568373,-1.312060405
2018-08-29T14:34:40Z,50.819568373,-1.312060405
2018-08-29T14:34:41Z,50.819568373,-1.312060405
2018-08-29T14:34:42Z,50.819581178,-1.312046543
2018-08-29T14:34:43Z,50.819593823000005,-1.312046868
2018-08-29T14:34:44Z,50.819593823000005,-1.312046868
2018-08-29T14:34:45Z,50.819606468,-1.312047193
2018-08-29T14:34:46Z,50.819606627,-1.3120330070000001
2018-08-29T14:34:47Z,50.819606627,-1.3120330070000001
2018-08-29T14:34:48Z,50.819619273,-1.312033332
2018-08-29T14:34:49Z,50.819619431999996,-1.312019145
2018-08-29T14:34:50Z,50.819619431999996,-1.312019145
2018-08-29T14:34:51Z,50.819632077,-1.31201947
2018-08-29T14:34:52Z,50.819632237,-1.312005283
2018-08-29T14:34:53Z,50.819632237,-1.312005283
2018-08-29T14:34:54Z,50.819644882,-1.312005608
2018-08-29T14:34:55Z,50.819644882,-1.312005608
2018-08-29T14:34:56Z,50.819644882,-1.312005608
2018-08-29T14:34:57Z,50.819657686999996,-1.311991746
2018-08-29T14:34:58Z,50.819657686999996,-1.311991746
2018-08-29T14:34:59Z,50.819657686999996,-1.311991746
2018-08-29T14:35:00Z,50.819664812,-1.311977884
2018-08-29T14:35:01Z,50.819670491000004,-1.311977884
2018-08-29T14:35:02Z,50.819670491000004,-1.311977884
2018-08-29T14:35:03Z,50.819677616999996,-1.311964023
2018-08-29T14:35:04Z,50.819677616999996,-1.311964023
2018-08-29T14:35:05Z,50.819677616999996,-1.311964023
2018-08-29T14:35:06Z,50.819684743,-1.311950161
2018-08-29T14:35:07Z,50.819690422,-1.311950161
2018-08-29T14:35:08Z,50.819690422,-1.311950161
2018-08-29T14:35:09Z,50.819697388,-1.311950486
2018-08-29T14:35:10Z,50.819703067,-1.311950486
2018-08-29T14:35:11Z,50.819703067,-1.311950486
2018-08-29T14:35:12Z,50.819710193,-1.311936624
2018-08-29T14:35:13Z,50.819715871999996,-1.311936624
2018-08-29T14:35:14Z,50.819715871999996,-1.311936624
2018-08-29T14:35:15Z,50.819715871999996,-1.311936624
2018-08-29T14:35:16Z,50.819728677,-1.311922762
2018-08-29T14:35:17Z,50.819728677,-1.311922762
2018-08-29T14:35:18Z,50.819735643,-1.311923087
2018-08-29T14:35:19Z,50.819741481,-1.3119089
2018-08-29T14:35:20Z,50.819741481,-1.3119089
2018-08-29T14:35:21Z,50.819741481,-1.3119089
2018-08-29T14:35:22Z,50.81975412600001,-1.311909225
2018-08-29T14:35:23Z,50.819754286000006,-1.311895038
2018-08-29T14:35:24Z,50.819754286000006,-1.311895038
2018-08-29T14:35:25Z,50.819754286000006,-1.311895038
2018-08-29T14:35:26Z,50.819761252,-1.3118953629999999
2018-08-29T14:35:27Z,50.819767091,-1.311881176
2018-08-29T14:35:28Z,50.819767091,-1.311881176
2018-08-29T14:35:29Z,50.819774057,-1.311881501
2018-08-29T14:35:30Z,50.819779736,-1.311881501
2018-08-29T14:35:31Z,50.819779895,-1.311867315
2018-08-29T14:35:32Z,50.819786862,-1.3118676390000001
2018-08-29T14:35:33Z,50.819786862,-1.3118676390000001
2018-08-29T14:35:34Z,50.819799666,-1.311853778
2018-08-29T14:35:35Z,50.819799666,-1.311853778
2018-08-29T14:35:36Z,50.819799666,-1.311853778
2018-08-29T14:35:37Z,50.81981231100001,-1.311854102
2018-08-29T14:35:38Z,50.81981231100001,-1.311854102
2018-08-29T14:35:39Z,50.819819437,-1.3118402409999999
2018-08-29T14:35:40Z,50.819819437,-1.3118402409999999
2018-08-29T14:35:41Z,50.819832242,-1.311826379
