datetime,latitude,longitude
2018-08-29 14:42:57+00:00,0.0,0.0
2018-08-29 14:42:57+00:00,0.0,0.0
2018-08-29 14:42:57+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:58+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:42:59+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:00+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:01+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:02+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:03+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
2018-08-29 14:43:04+00:00,0.0,0.0
