%time,Real Time UTC,field.latitude,field.longitude
1.53531200104835E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200112658E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200119665E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200126913E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200133825E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200141683E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200148547E+018,29/08/2018 11:33:21,50.8197174072,-1.3118082285
1.53531200156403E+018,29/08/2018 11:33:22,50.8197174072,-1.3118082285
1.53531200163327E+018,29/08/2018 11:33:22,50.8197174072,-1.3118082285
1.5353120017105E+018,29/08/2018 11:33:22,50.8197174072,-1.3118082285
1.53531200178187E+018,29/08/2018 11:33:22,50.8197174072,-1.3118082285
1.53531200185861E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200192877E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.5353120020087E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200207567E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200215327E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200222321E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200230541E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200237015E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200244473E+018,29/08/2018 11:33:22,50.8197097778,-1.3118100166
1.53531200251722E+018,29/08/2018 11:33:23,50.8197097778,-1.3118100166
1.53531200259436E+018,29/08/2018 11:33:23,50.8197097778,-1.3118100166
1.53531200266052E+018,29/08/2018 11:33:23,50.8197097778,-1.3118100166
1.5353120027389E+018,29/08/2018 11:33:23,50.8197097778,-1.3118100166
1.53531200280865E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200288673E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200295555E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200303396E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.5353120031043E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200318138E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200325138E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200332473E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.5353120034007E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.5353120034716E+018,29/08/2018 11:33:23,50.8197097778,-1.3118133545
1.53531200354232E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200362051E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200368851E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200376694E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200383711E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200391586E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200398471E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200406174E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200413141E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200420987E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200427898E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200435222E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200442281E+018,29/08/2018 11:33:24,50.8197097778,-1.3118133545
1.53531200450197E+018,29/08/2018 11:33:25,50.8197097778,-1.3118133545
