%time,Real Time UTC,field.latitude,field.longitude
1.53531169227393E+018,29/08/2018 14:43:12,50.819026947,-8.0000553131
1.53531169234816E+018,29/08/2018 14:43:12,50.819026947,-8.0000553131
1.53531169241732E+018,29/08/2018 14:43:12,50.819026947,-8.0000553131
1.53531169249134E+018,29/08/2018 14:43:12,50.819026947,-8.0000553131
1.53531169256325E+018,29/08/2018 14:43:13,50.819026947,-8.0000553131
1.53531169263926E+018,29/08/2018 14:43:13,50.819026947,-8.0000553131
1.53531169271177E+018,29/08/2018 14:43:13,50.819026947,-8.0000553131
1.53531169278206E+018,29/08/2018 14:43:13,50.819026947,-8.0000553131
1.53531169285301E+018,29/08/2018 14:43:13,50.819026947,-8.0000553131
1.53531169292962E+018,29/08/2018 14:43:13,50.819026947,-8.0000553131
1.53531169300237E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.53531169307798E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.53531169314741E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.53531169322503E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.53531169329577E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.535311693369E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.53531169343778E+018,29/08/2018 14:43:13,50.819026947,-1.3122134209
1.53531169351264E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169358181E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169365981E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169372861E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169380777E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169387609E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169395037E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.5353116940213E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169409994E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.5353116941661E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
1.53531169424076E+018,29/08/2018 14:43:14,50.819026947,-1.3122134209
